ccode,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DK,-0.06267724787146277,3.350952356555652,-0.3580067308679276,-6.380208301733774,2.5268044924577424,5.205420413548339,0.7419702044685152,-2.947688120187692,0.5170844092278912,-0.6072787891716587,-3.1913216614717754,-4.808950729992817,7.170311702021365,13.709707475049855
CH,-10.096479716748846,-6.570598752481786,-10.573341123044187,-14.41446090411226,-12.16935934106766,-11.894307752846842,-14.10184996923752,-5.022359676044047,-1.32167741820966,0.4194911545182976,4.645821985775498,-4.580607350944972,2.7790267304186926,9.549871699611684
SA,-1.2556179093064517,-10.801848341318236,-14.607326474674096,-9.949238190707772,-4.974396310429015,-10.802060078853742,2.724036107175465,17.101906840353866,3.791927742280549,-11.118909045975045,-6.744231044833143,4.168023006061048,-1.994167245705768,8.706200892705597
SW,7.684259432866767,2.243745777671464,3.2548999011891913,-1.92678151918922,-2.7441649109254906,-3.278729013840888,4.132627516619223,1.3718877568641403,1.6669138738836864,-2.0618264079255795,7.240454796644528,3.2970880918077516,4.924931857838531,6.309266482615628
VIC,-4.513790129875389,-1.3107000916259892,-10.074152339481373,0.4962565584161212,-3.500267648323657,-1.6443714106562766,0.2914296667518812,4.59351548612743,-9.553684177961882,-6.194597616902641,-5.448888940353896,-1.8891982429524603,-7.760559550499238,5.161707885894543
NW,1.6110156479888644,1.9770518771123025,2.0315484339505474,-2.6799562793807894,-0.8419099534087593,-1.403491389855759,-4.328181246453582,-3.0118283351311703,-0.8831972987061931,-1.6989733272526448,-3.079137764486248,-0.6469765612368832,-2.5673156510913344,1.1260153860902733
Hokkaido,6.385911843423742,0.20237541878466914,-3.7899338273479803,-0.3523248381756474,-0.11010364002129336,2.1374057819137,-5.3685036703245,-2.3393114808137625,,-8.674911008296903,-0.9997780105914272,-7.298548479377416,-7.088270428496841,0.8318869090077214
CENT,-7.9157861104998934,-0.957195929804982,-2.6379893919261117,-1.0215425949705548,-10.347917522422208,-3.2226124725784047,-0.3693607095970037,-8.002851970238993,-9.748838800351693,-7.256219560450929,-4.037425537679454,-14.279164644091553,-6.522024372028199,0.5104185469077009
NER,-2.8357049415463815,-3.4200765560570687,3.273393038713408,-8.159330198029096,-9.148258545558036,-13.936022209159276,-17.37736827084275,-22.10829736291153,-11.298186484796645,-9.242008769472891,6.224276712583716,-4.807213166444441,-15.443147799940743,0.2263124622650992
CAL,12.798053837541756,14.050879625899995,13.485158962351562,0.2740317910262746,-5.401678512364653,-0.3559199372992623,-7.8698086644024565,-4.585881089785431,-5.810213174027992,-4.053926275399149,-4.7482927366518055,-3.4284911720763347,-5.7782794313026775,-0.8238710293361038
NE,-3.062262210080462,-3.96008972701118,-5.128717044064572,-6.183576672628987,-5.7139250138742606,-10.928447940080416,-7.4260036658561015,-7.46818555287912,-9.549927793660842,-11.371424444869433,-12.729264777556722,-7.185983724247406,-3.871491405739164,-0.9567823304513184
TAS,-4.04460082982429,-3.8542177477624895,-10.06897618118782,0.03111708405216973,6.448180744098734,7.707705259852787,3.029207532954544,6.564875918360173,-8.081310988437835,3.3419155279711106,-0.5690593189808624,-9.727907196582336,4.4865685997797025,-1.1991175044003908
NO,2.488343876818064,8.229924743778213,-0.7299213701930256,3.9482302561776383,0.13474630656560296,13.369213121215624,6.760115159670832,-2.356703011420436,0.3244331990096043,4.341106405524769,-12.453565534491288,-12.757275467221902,8.858040761538973,-1.4451389445378595
Shikoku,-1.0015401103039494,3.2734644441276544,-2.6722450950962444,1.1856603064741194,7.215758830962045,-1.8359153957306944,7.657910405233777,-2.7816012320907215,,-5.823097695173928,-2.3606015765897013,-3.7692951211967625,-2.0189276125309874,-2.058898818012551
Okinawa,0.11585393991569505,-0.3028430287313455,1.0896659147035592,0.4266300873852629,0.926121085625354,-1.762229584142986,-3.3657654483375414,-2.084175397001843,,-11.726185040983882,-6.814720853189073,-3.664509332037568,-2.6525937076538213,-2.3992772469863866
HR,0.43515935180298015,1.2903240024664626,-1.0771268884044929,-3.888022557483353,-9.510955035080288,-13.463168421946618,-17.250483384446568,-14.974927957748164,-14.703263947142048,-15.441731560663856,-12.521546361229953,-9.15839314327978,-11.848850244187073,-2.95904417758058
MIDW,-3.1289327512341463,-2.850563376782773,-5.923516166680344,-7.641497640853032,-10.788381816016086,-9.090182366019988,-7.407851730267098,-6.749650884687184,-12.812385993725812,-9.464897550307713,-6.2683098145303555,-5.711522347820377,-3.6802093759592935,-3.093747602322296
NSW,0.8954635020108128,-9.663260984272751,-11.681467228099836,-2.630297956944389,-8.736806967908564,-3.377605841990828,-9.866516866649363,-1.3820435742726005,-6.4653235845910615,-8.503399140435093,-4.36715574894464,0.6213593589496895,1.84071147986154,-3.153939171032931
Kyushu,-2.357413522875333,2.304082482485569,-3.344985882738044,-0.11020650728778493,3.255177500214557,-1.8342427547200801,-2.463892948335712,-6.710236956484209,,-12.14070729521255,-5.536589559888385,-7.834914549445614,-2.3041729076084043,-4.235875251452839
RS,-3.3074793397590554,6.455208726472293,4.159398103291109,0.5726553396403915,-8.161662115912208,-2.27392049949448,-7.567347241620396,-10.212713980150326,11.705601587378323,-4.570798337010501,-3.0267593326375533,-5.123550632860741,-4.625235542551536,-4.40441492568938
SE,-1.7253328489475734,4.477699380834778,1.1657567286750918,-2.8592195608117663,2.9928813511775734,6.400294423942327,0.7764054879883844,-5.6961945904202755,-5.152421940903608,-1.0894040527422677,-9.944021971922282,-13.288700420091471,-1.2703421900730658,-4.450628355298433
IE,1.5557768732256392,3.188044178124344,-7.389415204510428,-1.4182611956723434,-9.221565573775607,-10.82108473061551,-15.878498214653776,-11.51768394933906,-13.868988753613396,-7.6975172202600675,-12.608440774839295,-6.035676990879183,-5.467113073547154,-4.491226330437996
