,ISO,adj_2020,adj_ratio,ccode,country,date_19,date_20,day_of_week,holiday,peak_2019,peak_2020,ratios,temp_19,temp_20
0,AU-NSW,10081.039696644251,1.0169435993603249,NSW,AUS,2019-03-04,2020-03-02,Monday,0.0,9913.0765,9847.8325,0.993418390345318,25.6,25.0
1,AU-NSW,10073.354635303343,1.0258103593935302,NSW,AUS,2019-03-05,2020-03-03,Tuesday,0.0,9819.8995,8578.728000000001,0.8736064966856331,25.6,20.1
2,AU-NSW,8657.626596223035,0.9027657644343996,NSW,AUS,2019-03-06,2020-03-04,Wednesday,0.0,9590.113999999998,8687.573,0.9058883971556544,23.3,23.4
3,AU-NSW,8489.168524248733,1.0459631907181246,NSW,AUS,2019-03-07,2020-03-05,Thursday,0.0,8116.125499999999,8834.785000000002,1.088547115246062,20.9,22.5
4,AU-NSW,9262.137930583309,1.0532902611941624,NSW,AUS,2019-03-08,2020-03-06,Friday,0.0,8793.528499999999,8551.657500000001,0.97249443155839,24.3,21.8
5,AU-NSW,8842.467924317902,0.9512819168013292,NSW,AUS,2019-03-11,2020-03-09,Monday,1.0,9295.318000000003,7670.536499999997,0.8252043125366982,24.5,19.2
6,AU-NSW,9126.366860730144,0.9416467508436556,NSW,AUS,2019-03-12,2020-03-10,Tuesday,0.0,9691.922,7634.988000000002,0.7877682053157261,25.4,19.4
7,AU-NSW,7748.517016907836,0.8960849629048514,NSW,AUS,2019-03-13,2020-03-11,Wednesday,0.0,8647.0785,7595.317500000003,0.8783680522849425,22.1,21.4
8,AU-NSW,7868.44471402773,0.8674654527571127,NSW,AUS,2019-03-14,2020-03-12,Thursday,0.0,9070.6145,7703.919,0.8493271321364171,21.9,21.1
9,AU-NSW,7430.785358974761,0.9082723941234704,NSW,AUS,2019-03-15,2020-03-13,Friday,0.0,8181.23,7470.866,0.913171491328321,21.3,21.5
10,AU-NSW,7754.056794862309,0.9425616331434904,NSW,AUS,2019-03-18,2020-03-16,Monday,0.0,8226.578000000001,7571.0335,0.9203138291522917,20.4,18.0
11,AU-NSW,7981.917840111085,0.9488869383525732,NSW,AUS,2019-03-19,2020-03-17,Tuesday,0.0,8411.874500000002,7544.8669999999975,0.8969305236306128,22.0,19.2
12,AU-NSW,7376.694983595591,0.8592419189942122,NSW,AUS,2019-03-20,2020-03-18,Wednesday,0.0,8585.119999999999,7307.8960000000025,0.8512281715340032,22.1,21.8
13,AU-NSW,7105.405163275858,0.8208915752763009,NSW,AUS,2019-03-21,2020-03-19,Thursday,0.0,8655.716999999999,8027.9015,0.9274681115383048,22.6,25.4
14,AU-NSW,7212.585118179925,0.8443445728284314,NSW,AUS,2019-03-22,2020-03-20,Friday,0.0,8542.229500000001,8564.010499999999,1.002549802718365,22.2,26.2
15,AU-NSW,8184.565164799208,0.9502025240274644,NSW,AUS,2019-03-25,2020-03-23,Monday,0.0,8613.4955,7607.113,0.8831621262239006,22.6,19.3
16,AU-NSW,7676.195153080428,0.973298267897776,NSW,AUS,2019-03-26,2020-03-24,Tuesday,0.0,7886.785999999997,7743.3705,0.9818157231602328,20.6,21.0
17,AU-NSW,7814.794535206866,0.9802408891121306,NSW,AUS,2019-03-27,2020-03-25,Wednesday,0.0,7972.3205,7737.728000000001,0.9705741258144353,20.8,20.3
18,AU-NSW,8234.161373213217,1.0059180359271127,NSW,AUS,2019-03-28,2020-03-26,Thursday,0.0,8185.718000000003,7603.1635,0.928832815887378,22.9,19.6
19,AU-NSW,8056.18416308062,0.958825385188298,NSW,AUS,2019-03-29,2020-03-27,Friday,0.0,8402.139000000001,7291.376999999998,0.8678000923336306,23.3,19.4
20,AU-NSW,7264.18301397638,0.9350770519962444,NSW,AUS,2019-04-01,2020-03-30,Monday,0.0,7768.539499999999,7678.300000000001,0.9883839813133476,19.2,21.9
21,AU-NSW,6836.902596522649,0.8539438662890769,NSW,AUS,2019-04-02,2020-03-31,Tuesday,0.0,8006.266999999998,7379.784000000002,0.9217509233704048,19.4,22.5
22,AU-NSW,7403.636735620154,0.9352248272714728,NSW,AUS,2019-04-03,2020-04-01,Wednesday,0.0,7916.424499999999,7645.762,0.9658100067776808,21.7,22.7
23,AU-NSW,7796.644180437065,0.9478541169816314,NSW,AUS,2019-04-04,2020-04-02,Thursday,0.0,8225.574000000002,7896.712500000002,0.9600196290252812,20.0,20.7
24,AU-NSW,7252.480420425086,0.8910597890661459,NSW,AUS,2019-04-05,2020-04-03,Friday,0.0,8139.1625,7787.433499999999,0.9567856029413344,18.8,22.3
25,AU-NSW,8808.364078644867,1.0417821068953257,NSW,AUS,2019-04-08,2020-04-06,Monday,0.0,8455.092500000002,7025.956000000001,0.8309732862177438,26.0,18.7
26,AU-NSW,7396.4679645268125,0.8994038560931563,NSW,AUS,2019-04-09,2020-04-07,Tuesday,0.0,8223.744999999999,7281.392999999999,0.8854108438430424,19.9,18.2
27,AU-NSW,7611.211086077837,0.9892274013040828,NSW,AUS,2019-04-10,2020-04-08,Wednesday,0.0,7694.0965,7496.143000000003,0.9742720279112695,16.0,18.3
28,AU-NSW,7334.168789256151,0.934482402027802,NSW,AUS,2019-04-11,2020-04-09,Thursday,0.0,7848.3755,7363.3235,0.9381971466579294,17.5,19.0
29,AU-NSW,6840.05721904203,0.8700193913542839,NSW,AUS,2019-04-12,2020-04-10,Friday,1.0,7861.9595,6833.5300000000025,0.8691891633377151,18.5,17.6
30,AU-NSW,6195.007190130171,0.8016570912381985,NSW,AUS,2019-04-15,2020-04-13,Monday,1.0,7727.751999999998,6175.2689999999975,0.7991028956415783,18.8,17.6
31,AU-NSW,6850.390004876377,0.8724935950040646,NSW,AUS,2019-04-16,2020-04-14,Tuesday,0.0,7851.507500000002,6871.599,0.8751948590764256,19.6,19.8
32,AU-NSW,6716.664613488683,0.8446518323319094,NSW,AUS,2019-04-17,2020-04-15,Wednesday,0.0,7951.9919999999975,7057.485999999999,0.8875117077582574,20.3,22.1
33,AU-NSW,6892.350801643122,0.8699052160346877,NSW,AUS,2019-04-18,2020-04-16,Thursday,0.0,7923.1055,7311.952999999998,0.9228645257847444,21.8,23.4
34,AU-NSW,6874.448562738392,1.0182886819633636,NSW,AUS,2019-04-19,2020-04-17,Friday,0.0,6750.981999999999,6861.2734999999975,1.0163371047352814,20.2,20.1
35,AU-NSW,7951.16793740568,1.1311956407713335,NSW,AUS,2019-04-22,2020-04-20,Monday,0.0,7028.9945000000025,7368.586499999998,1.0483130268490035,22.4,17.8
36,AU-NSW,7106.6862344262745,0.8911326548362787,NSW,AUS,2019-04-23,2020-04-21,Tuesday,0.0,7974.891500000002,7002.705500000001,0.8780941408419162,20.8,20.1
37,AU-NSW,7236.737756890724,0.9261799696617043,NSW,AUS,2019-04-24,2020-04-22,Wednesday,0.0,7813.532999999998,6867.892999999999,0.8789740825309116,21.6,18.9
38,AU-NSW,7053.062001496541,1.0360630656894698,NSW,AUS,2019-04-25,2020-04-23,Thursday,0.0,6807.5605,6949.028,1.0207809390750182,21.2,20.6
39,AU-NSW,7143.534304372585,0.9463264903275836,NSW,AUS,2019-04-26,2020-04-24,Friday,0.0,7548.699500000002,7000.4885,0.9273767620502044,21.4,20.6
40,AU-NSW,7268.380434553617,0.9124145382098616,NSW,AUS,2019-04-29,2020-04-27,Monday,0.0,7966.094499999997,7408.459000000003,0.9299988846479292,18.9,20.3
41,AU-NSW,7616.265337684831,0.958278990098317,NSW,AUS,2019-04-30,2020-04-28,Tuesday,0.0,7947.858000000002,7388.819,0.9296616773978598,21.8,20.6
42,AU-NSW,,,NSW,AUS,2019-05-01,2020-04-29,Wednesday,0.0,8285.032000000001,7585.733999999998,0.9155950152033208,21.7,
43,AU-NSW,,,NSW,AUS,2019-05-02,2020-04-30,Thursday,0.0,8286.8765,8237.372,0.9940261569000092,22.3,
44,AU-NSW,,,NSW,AUS,2019-05-03,2020-05-01,Friday,0.0,8408.3455,7895.2835,0.938981812771609,20.2,
45,AU-NSW,7655.719499999997,0.9793962330626268,NSW,AUS,2019-05-06,2020-05-04,Monday,1.0,7816.774500000001,7655.719499999997,0.9793962330626268,15.2,15.2
46,AU-NSW,7400.281501920506,0.9447779166205851,NSW,AUS,2019-05-07,2020-05-05,Tuesday,0.0,7832.8265,7637.9045,0.9751147302956346,17.6,15.2
47,AU-NSW,7620.685019835033,0.960185919110478,NSW,AUS,2019-05-08,2020-05-06,Wednesday,0.0,7936.676500000001,7426.710000000001,0.9357455856995052,15.4,17.3
48,AU-NSW,7553.556049632379,0.9387564076789144,NSW,AUS,2019-05-09,2020-05-07,Thursday,0.0,8046.343000000003,7616.399499999998,0.9465665955329022,17.1,19.6
49,AU-NSW,7122.805567968418,0.8161437909726186,NSW,AUS,2019-05-10,2020-05-08,Friday,0.0,8727.390500000001,7115.623000000001,0.8153207994990026,14.5,21.5
50,AU-NSW,7153.60870128231,0.8674009464066047,NSW,AUS,2019-05-13,2020-05-11,Monday,0.0,8247.176499999998,7891.906,0.9569221660285798,18.3,13.2
51,AU-QLD,7034.137795230421,1.0399917019972686,QLD,AUS,2019-03-04,2020-03-02,Monday,0.0,6763.647999999999,7434.8205,1.0992323225572946,25.6,26.7
52,AU-QLD,6885.585523518426,0.9952908782616928,QLD,AUS,2019-03-05,2020-03-03,Tuesday,0.0,6918.1640000000025,7506.93,1.0851043716222974,26.1,27.633333333333336
53,AU-QLD,6594.250766729007,0.8935544324527883,QLD,AUS,2019-03-06,2020-03-04,Wednesday,0.0,7379.797499999999,7344.3775,0.9952004103093616,25.73333333333333,27.63333333333333
54,AU-QLD,6807.998823096556,0.9131026460864304,QLD,AUS,2019-03-07,2020-03-05,Thursday,0.0,7455.8965,7269.700000000003,0.975026946793052,26.566666666666666,27.66666666666667
55,AU-QLD,7245.9713250867835,1.0042781538681609,QLD,AUS,2019-03-08,2020-03-06,Friday,0.0,7215.1039999999975,7749.311,1.074040096996523,26.100000000000005,27.366666666666664
56,AU-QLD,8055.527652539609,0.9964959969326024,QLD,AUS,2019-03-11,2020-03-09,Monday,1.0,8083.853500000003,7117.601499999999,0.8804713618325712,26.66666666666667,23.66666666666667
57,AU-QLD,7709.516233544898,0.9591331670828848,QLD,AUS,2019-03-12,2020-03-10,Tuesday,0.0,8038.004000000001,6493.861,0.8078947211272848,27.26666666666667,23.53333333333333
58,AU-QLD,7380.118576140779,0.9369102132161096,QLD,AUS,2019-03-13,2020-03-11,Wednesday,0.0,7877.081999999998,6213.7655,0.7888410327580695,27.43333333333333,24.03333333333333
59,AU-QLD,7201.939418869296,0.9278953320712156,QLD,AUS,2019-03-14,2020-03-12,Thursday,0.0,7761.5859999999975,6322.7109999999975,0.8146158529970551,26.33333333333333,23.366666666666664
60,AU-QLD,6800.314873670445,0.8848986702827567,QLD,AUS,2019-03-15,2020-03-13,Friday,0.0,7684.8515,6207.490500000001,0.8077567276348803,25.633333333333336,23.53333333333333
61,AU-QLD,6147.038353158484,0.8680382328645928,QLD,AUS,2019-03-18,2020-03-16,Monday,0.0,7081.529500000002,5995.0504999999985,0.8465756585494699,24.3,23.7
62,AU-QLD,6702.216304511134,0.954100153582267,QLD,AUS,2019-03-19,2020-03-17,Tuesday,0.0,7024.6465,5945.074000000001,0.8463164658890664,25.83333333333333,23.1
63,AU-QLD,6956.013451782122,0.9424531511904944,QLD,AUS,2019-03-20,2020-03-18,Wednesday,0.0,7380.7525,5965.7375,0.8082830985051999,26.566666666666666,23.266666666666666
64,AU-QLD,6639.736707815333,0.8969322158900588,QLD,AUS,2019-03-21,2020-03-19,Thursday,0.0,7402.718500000001,6056.2955,0.8181177630893299,25.33333333333333,23.13333333333333
65,AU-QLD,6966.786576214185,0.9335745545119232,QLD,AUS,2019-03-22,2020-03-20,Friday,0.0,7462.4855,6171.7845,0.8270414059766013,26.16666666666667,23.46666666666667
66,AU-QLD,7408.191816809198,0.9463902358267516,QLD,AUS,2019-03-25,2020-03-23,Monday,0.0,7827.8405,6907.699000000001,0.8824527019936086,26.866666666666664,25.5
67,AU-QLD,7489.785632569128,0.9653252878538858,QLD,AUS,2019-03-26,2020-03-24,Tuesday,0.0,7758.8205,6572.513000000001,0.8471020820754909,26.53333333333333,23.53333333333333
68,AU-QLD,6072.588734331371,0.8289745382374014,QLD,AUS,2019-03-27,2020-03-25,Wednesday,0.0,7325.422500000002,6236.68,0.851374784184803,22.33333333333333,23.16666666666667
69,AU-QLD,5932.853527033304,0.8726045383812155,QLD,AUS,2019-03-28,2020-03-26,Thursday,0.0,6799.0175,6135.5390000000025,0.9024155328325012,23.600000000000005,24.4
70,AU-QLD,6777.706799867072,0.9879133239630172,QLD,AUS,2019-03-29,2020-03-27,Friday,0.0,6860.628999999999,6259.066500000001,0.9123167132343116,25.266666666666666,23.33333333333333
71,AU-QLD,5954.603688568595,0.9568118431734196,QLD,AUS,2019-04-01,2020-03-30,Monday,0.0,6223.38,6358.1965,1.0216629066520122,23.3,24.866666666666664
72,AU-QLD,6152.495727018356,0.9708733419327324,QLD,AUS,2019-04-02,2020-03-31,Tuesday,0.0,6337.073499999999,6565.5369999999975,1.0360518936698464,23.16666666666667,24.8
73,AU-QLD,5872.878311883472,0.9084912138638463,QLD,AUS,2019-04-03,2020-04-01,Wednesday,0.0,6464.4305,6337.807499999999,0.9804123503222748,22.96666666666667,24.83333333333333
74,AU-QLD,6077.810693061501,0.9638597924197951,QLD,AUS,2019-04-04,2020-04-02,Thursday,0.0,6305.700000000003,6364.5549999999985,1.0093336187893491,22.93333333333333,24.16666666666667
75,AU-QLD,5859.097785907491,0.9516296749054848,QLD,AUS,2019-04-05,2020-04-03,Friday,0.0,6156.9095,6397.382500000002,1.0390574199604528,23.0,25.1
76,AU-QLD,5762.421012135626,0.9036575009008276,QLD,AUS,2019-04-08,2020-04-06,Monday,0.0,6376.7755,5955.078,0.9338697904607118,23.33333333333333,24.133333333333336
77,AU-QLD,5985.931290393961,0.92228969756901,QLD,AUS,2019-04-09,2020-04-07,Tuesday,0.0,6490.294,5961.626,0.9185448301725624,23.83333333333333,23.73333333333333
78,AU-QLD,6121.708459351799,0.951308384725412,QLD,AUS,2019-04-10,2020-04-08,Wednesday,0.0,6435.041,6194.359500000001,0.9625982957995142,23.066666666666666,23.399999999999995
79,AU-QLD,5721.747088787889,0.9085566234733152,QLD,AUS,2019-04-11,2020-04-09,Thursday,0.0,6297.623000000001,6057.0765,0.9618036043122938,21.9,23.600000000000005
80,AU-QLD,5341.105901616932,0.8479374582903024,QLD,AUS,2019-04-12,2020-04-10,Friday,1.0,6298.938500000002,5630.805,0.8939291914026464,21.566666666666666,23.16666666666667
81,AU-QLD,5028.761920413291,0.8000730457860716,QLD,AUS,2019-04-15,2020-04-13,Monday,1.0,6285.3785000000025,5199.620499999999,0.8272565446933703,22.133333333333336,23.03333333333333
82,AU-QLD,5506.10078669244,0.8883447680528351,QLD,AUS,2019-04-16,2020-04-14,Tuesday,0.0,6198.1574999999975,5751.2495,0.9278966370247932,21.9,23.2
83,AU-QLD,5763.127614007414,0.9246684073420568,QLD,AUS,2019-04-17,2020-04-15,Wednesday,0.0,6232.6425,5853.987000000001,0.9392463950884398,22.46666666666667,22.93333333333333
84,AU-QLD,5648.495201136398,0.9053831273590544,QLD,AUS,2019-04-18,2020-04-16,Thursday,0.0,6238.790000000003,5853.207499999999,0.9381959482527856,23.2,24.066666666666666
85,AU-QLD,5572.94289714476,0.9931342227873904,QLD,AUS,2019-04-19,2020-04-17,Friday,0.0,5611.47,6170.689000000001,1.0996564180152442,23.16666666666667,25.399999999999995
86,AU-QLD,5798.157421777576,0.9890791300293408,QLD,AUS,2019-04-22,2020-04-20,Monday,0.0,5862.1775,5719.056500000002,0.9755856932001804,23.366666666666664,23.0
87,AU-QLD,5751.718451529273,0.867150274085256,QLD,AUS,2019-04-23,2020-04-21,Tuesday,0.0,6632.897,5805.557999999999,0.8752673228605841,23.399999999999995,23.633333333333336
88,AU-QLD,5793.0432075645895,0.9033497383049148,QLD,AUS,2019-04-24,2020-04-22,Wednesday,0.0,6412.846500000002,5997.967499999999,0.9353050162669568,22.8,23.73333333333333
89,AU-QLD,5893.1139811180665,1.057037861800321,QLD,AUS,2019-04-25,2020-04-23,Thursday,0.0,5575.121,5986.6005,1.0738063801664572,22.96666666666667,23.4
90,AU-QLD,5828.900484467393,0.9123757587948784,QLD,AUS,2019-04-26,2020-04-24,Friday,0.0,6388.706,5968.6035,0.9342429437197456,22.23333333333333,22.96666666666667
91,AU-QLD,5690.106145286888,0.8869309108184832,QLD,AUS,2019-04-29,2020-04-27,Monday,0.0,6415.5009999999975,5951.927000000002,0.9277415746642392,22.066666666666666,23.4
92,AU-QLD,6039.966199283921,0.9207154668844568,QLD,AUS,2019-04-30,2020-04-28,Tuesday,0.0,6560.0790000000015,6177.780499999999,0.9417234914396608,22.399999999999995,23.1
93,AU-QLD,6597.267621231678,1.0078667740690508,QLD,AUS,2019-05-01,2020-04-29,Wednesday,0.0,6545.7734999999975,6051.188,0.9244420082668612,23.93333333333333,21.0
94,AU-QLD,6410.7653872138535,0.9905804706833772,QLD,AUS,2019-05-02,2020-04-30,Thursday,0.0,6471.726000000002,6112.034000000002,0.944421009171278,22.83333333333333,21.0
95,AU-QLD,6120.111523674027,0.9239300192638956,QLD,AUS,2019-05-03,2020-05-01,Friday,0.0,6623.9990000000025,5559.86,0.8393509721242408,22.83333333333333,16.9
96,AU-QLD,5022.067613644007,0.9790674252245876,QLD,AUS,2019-05-06,2020-05-04,Monday,1.0,5129.439999999999,5079.721,0.9903071290433264,18.5,19.433333333333334
97,AU-QLD,5467.483679912783,0.9412368913822788,QLD,AUS,2019-05-07,2020-05-05,Tuesday,0.0,5808.828499999999,5578.083000000001,0.9602767580416603,19.666666666666668,20.766666666666666
98,AU-QLD,5789.72837823176,0.9679011822208372,QLD,AUS,2019-05-08,2020-05-06,Wednesday,0.0,5981.735,5797.915499999999,0.9692698690262941,20.83333333333333,20.9
99,AU-QLD,5934.182753246191,0.9996784505842254,QLD,AUS,2019-05-09,2020-05-07,Thursday,0.0,5936.0915,5870.22,0.9889032202418041,20.866666666666667,20.3
100,AU-QLD,5896.996433430097,0.9172504764051438,QLD,AUS,2019-05-10,2020-05-08,Friday,0.0,6428.9925,5768.203500000001,0.8972173322647367,21.633333333333336,20.666666666666668
101,AU-QLD,5560.849433576935,0.8715385334101197,QLD,AUS,2019-05-13,2020-05-11,Monday,0.0,6380.4975,5340.041499999998,0.8369318379953914,21.53333333333333,19.566666666666666
102,AU-SA,1102.4239216116707,0.7166146941252527,SA,AUS,2019-03-04,2020-03-02,Monday,0.0,1538.3775,890.4114999999997,0.5787990919003949,22.65,16.799999999999994
103,AU-SA,1170.0835929832795,0.9545418408070766,SA,AUS,2019-03-05,2020-03-03,Tuesday,0.0,1225.8065,1124.5939999999996,0.917431911154003,19.45,17.7
104,AU-SA,1070.712467571052,1.0631993692283992,SA,AUS,2019-03-06,2020-03-04,Wednesday,0.0,1007.0665000000004,1088.8665,1.081226016355424,15.0,18.65
105,AU-SA,1233.5767118139254,1.2154015963422242,SA,AUS,2019-03-07,2020-03-05,Thursday,0.0,1014.954,1178.9960000000005,1.1616250588696633,19.700000000000006,17.700000000000006
106,AU-SA,1280.081038462466,0.9874616040317249,SA,AUS,2019-03-08,2020-03-06,Friday,0.0,1296.335,1056.1185,0.8146956612295433,23.0,17.7
107,AU-SA,717.196065866373,0.7216450073366032,SA,AUS,2019-03-11,2020-03-09,Monday,1.0,993.835,666.0029999999998,0.6701343784431016,20.55,19.25
108,AU-SA,896.6403702642892,0.8334169441710049,SA,AUS,2019-03-12,2020-03-10,Tuesday,0.0,1075.8604999999998,1065.8650000000002,0.990709297348495,16.4,21.9
109,AU-SA,788.5364438608879,0.6712879482445913,SA,AUS,2019-03-13,2020-03-11,Wednesday,0.0,1174.6619999999998,1299.2595,1.1060709378527611,16.65,26.85
110,AU-SA,1181.2959359969605,1.0446014760447029,SA,AUS,2019-03-14,2020-03-12,Thursday,0.0,1130.8579999999995,1529.8429999999994,1.3528161802808136,18.6,25.1
111,AU-SA,1169.9290329800453,1.0186196978869717,SA,AUS,2019-03-15,2020-03-13,Friday,0.0,1148.5435000000002,1115.5499999999997,0.9712736174119652,19.5,15.65
112,AU-SA,992.9385703960277,0.7193538964848929,SA,AUS,2019-03-18,2020-03-16,Monday,0.0,1380.32,1020.434,0.7392735017966848,22.45000000000001,22.9
113,AU-SA,988.7838589923668,0.7350041861226049,SA,AUS,2019-03-19,2020-03-17,Tuesday,0.0,1345.2765000000004,1275.7720000000004,0.9483344130370224,21.5,25.85
114,AU-SA,1117.8484658345672,0.8017173031497974,SA,AUS,2019-03-20,2020-03-18,Wednesday,0.0,1394.3174999999994,1617.6165000000005,1.1601493203664166,21.75,28.75
115,AU-SA,1449.548075961352,1.0529054366553303,SA,AUS,2019-03-21,2020-03-19,Thursday,0.0,1376.7125,1446.8525000000006,1.0509474563498191,21.65,21.6
116,AU-SA,1413.4594584761594,0.96065285385367,SA,AUS,2019-03-22,2020-03-20,Friday,0.0,1471.3530000000005,1084.294,0.7369366834471399,24.45,17.05
117,AU-SA,960.3953668751494,0.8843533589522786,SA,AUS,2019-03-25,2020-03-23,Monday,0.0,1085.986,971.249,0.8943476251075062,15.5,18.0
118,AU-SA,1336.2349768441784,1.1312190567107363,SA,AUS,2019-03-26,2020-03-24,Tuesday,0.0,1181.2345,1336.828,1.1317210934831314,15.55,15.5
119,AU-SA,805.89496265283,0.7014815398854938,SA,AUS,2019-03-27,2020-03-25,Wednesday,0.0,1148.847,802.2609999999999,0.6983184009707123,17.799999999999994,15.25
120,AU-SA,1117.9982953832919,0.9677192392774224,SA,AUS,2019-03-28,2020-03-26,Thursday,0.0,1155.292,912.005,0.7894151435308128,22.55,16.0
121,AU-SA,989.1622845278308,0.8177648956386804,SA,AUS,2019-03-29,2020-03-27,Friday,0.0,1209.5925000000002,1013.87,0.8381913743678139,15.05,18.85
122,AU-SA,990.9289723720536,0.8712911177083962,SA,AUS,2019-04-01,2020-03-30,Monday,0.0,1137.311,987.211,0.8680220273962002,15.65,16.4
123,AU-SA,1045.224098602017,0.941314296085708,SA,AUS,2019-04-02,2020-03-31,Tuesday,0.0,1110.388,1037.6350000000002,0.9344796593623133,19.1,18.85
124,AU-SA,1566.4268102558954,1.1347144755881164,SA,AUS,2019-04-03,2020-04-01,Wednesday,0.0,1380.4589999999996,1347.8159999999998,0.9763535171997142,22.8,17.15
125,AU-SA,1372.899102282141,0.9952294359339324,SA,AUS,2019-04-04,2020-04-02,Thursday,0.0,1379.48,989.6360000000001,0.7173978600632123,25.85,19.3
126,AU-SA,1138.1394734275575,0.8087308591623965,SA,AUS,2019-04-05,2020-04-03,Friday,0.0,1407.3155000000006,949.346,0.6745793675973865,22.25,16.65
127,AU-SA,1086.9356547759978,0.9583115567806744,SA,AUS,2019-04-08,2020-04-06,Monday,0.0,1134.2195,1077.803,0.9502596278762621,17.6,16.25
128,AU-SA,1210.5059303745625,1.0169759210808391,SA,AUS,2019-04-09,2020-04-07,Tuesday,0.0,1190.2995,1163.4365000000005,0.9774317304174288,13.75,15.8
129,AU-SA,948.6132151024347,0.7656877352452672,SA,AUS,2019-04-10,2020-04-08,Wednesday,0.0,1238.9035,897.1289999999997,0.7241314597948912,13.5,15.3
130,AU-SA,935.8730231218652,0.8269423837390691,SA,AUS,2019-04-11,2020-04-09,Thursday,0.0,1131.727,922.9909999999996,0.8155597595533196,14.65,15.3
131,AU-SA,767.6811844073662,0.7047569592965721,SA,AUS,2019-04-12,2020-04-10,Friday,1.0,1089.285,804.8795,0.7389062550204952,17.35,19.05
132,AU-SA,1042.1890661611467,0.8574300409395026,SA,AUS,2019-04-15,2020-04-13,Monday,1.0,1215.48,746.7949999999997,0.6144033632803501,24.0,17.299999999999994
133,AU-SA,1463.6983025847678,1.0628119949584214,SA,AUS,2019-04-16,2020-04-14,Tuesday,0.0,1377.194,955.6389999999999,0.6939029650143698,28.3,20.9
134,AU-SA,843.4564414415397,0.5847880295241615,SA,AUS,2019-04-17,2020-04-15,Wednesday,0.0,1442.3285,1032.075,0.7155616768302089,18.5,22.70000000000001
135,AU-SA,1050.3057596754854,0.9636371940773616,SA,AUS,2019-04-18,2020-04-16,Thursday,0.0,1089.9389999999999,969.3555,0.8893667443774377,20.1,16.2
136,AU-SA,1465.7403248866724,1.4977242257270738,SA,AUS,2019-04-19,2020-04-17,Friday,0.0,978.645,1094.465,1.1183473067353331,25.1,15.35
137,AU-SA,1096.5098546823804,1.246592059038229,SA,AUS,2019-04-22,2020-04-20,Monday,0.0,879.6060000000001,1065.6925,1.2115566515007854,13.75,14.75
138,AU-SA,974.7997689125992,0.9402684115002524,SA,AUS,2019-04-23,2020-04-21,Tuesday,0.0,1036.725,931.4735,0.8984769345776364,13.8,17.2
139,AU-SA,1095.322642346085,1.0297390754972058,SA,AUS,2019-04-24,2020-04-22,Wednesday,0.0,1063.6895,1070.1275,1.006052518145568,14.15,17.65
140,AU-SA,1371.1893609902468,1.6242749502215412,SA,AUS,2019-04-25,2020-04-23,Thursday,0.0,844.1854999999997,1370.348,1.623278296061707,17.1,17.0
141,AU-SA,1040.6205072651862,1.014220845760465,SA,AUS,2019-04-26,2020-04-24,Friday,0.0,1026.0295,1004.3639999999999,0.9788841353976664,14.1,16.700000000000006
142,AU-SA,1002.1591170681222,0.901985508481658,SA,AUS,2019-04-29,2020-04-27,Monday,0.0,1111.0589999999997,1009.477,0.908571912022674,17.1,15.15
143,AU-SA,1297.403488344272,1.1914491104050604,SA,AUS,2019-04-30,2020-04-28,Tuesday,0.0,1088.929,1290.4260000000004,1.1850414489833592,17.45,16.549999999999994
144,AU-SA,1158.833473629101,1.0478120264595645,SA,AUS,2019-05-01,2020-04-29,Wednesday,0.0,1105.9555,1284.37,1.1613215902448155,14.05,11.7
145,AU-SA,1224.4556800693485,1.0653049758541115,SA,AUS,2019-05-02,2020-04-30,Thursday,0.0,1149.3945,1183.596,1.0297561020171926,12.6,13.4
146,AU-SA,1201.5928206596366,0.9830447659136324,SA,AUS,2019-05-03,2020-05-01,Friday,0.0,1222.3175,1179.0839999999996,0.9646298936242014,14.5,15.8
147,AU-SA,1113.3106722964003,0.9724490030780388,SA,AUS,2019-05-06,2020-05-04,Monday,1.0,1144.8525,1213.5385,1.0599955016039186,13.75,11.9
148,AU-SA,1027.8772638222736,0.8069526041831306,SA,AUS,2019-05-07,2020-05-05,Tuesday,0.0,1273.7765,1063.3975,0.8348383723518216,13.8,13.0
149,AU-SA,1079.3980238763395,0.8164438968939602,SA,AUS,2019-05-08,2020-05-06,Wednesday,0.0,1322.0724999999998,1066.0854999999997,0.8063744613097995,14.3,18.05
150,AU-SA,1306.846928832225,0.8454643506935143,SA,AUS,2019-05-09,2020-05-07,Thursday,0.0,1545.715,968.0485,0.6262787771355005,9.8,16.25
151,AU-SA,1269.342141020578,1.0863827863903928,SA,AUS,2019-05-10,2020-05-08,Friday,0.0,1168.4115,1085.418,0.9289689463001692,11.25,14.9
152,AU-SA,1213.7727344240884,1.0570529996438862,SA,AUS,2019-05-13,2020-05-11,Monday,0.0,1148.2610000000002,1185.6474999999996,1.0325592352261372,11.7,12.1
153,AU-TAS,880.2362440981157,0.8057019639646884,TAS,AUS,2019-03-04,2020-03-02,Monday,0.0,1092.5085,999.24,0.9146290394994642,17.033333333333335,11.233333333333334
154,AU-TAS,961.910300228857,0.9137996618330109,TAS,AUS,2019-03-05,2020-03-03,Tuesday,0.0,1052.649,989.1645,0.9396907231185324,15.133333333333335,13.766666666666666
155,AU-TAS,1119.7583197332792,1.1773681191725096,TAS,AUS,2019-03-06,2020-03-04,Wednesday,0.0,951.0689999999997,946.171,0.9948500056252494,8.933333333333332,15.966666666666667
