ccode,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
NR,-2.518614639999996,-14.87510304,3.377542340000033,-25.734138939999994,-23.51792245999998,-19.618169779999988,-16.462246379999996,-15.973937600000017,-14.29814353333333,-18.261912119999987,-17.64663772,-8.482250459999989,-12.699323420000011,-12.950769160000007,-2.5999649999999974,5.365501700000009,-2.3112728599999883,-0.7372299800000093,1.2975897400000065,11.164644819999992,-0.5867027000000036,6.475246439999991,4.0300845800000085,5.467807625000006,7.226682150000017,-0.03061483999999837,-0.2945783799999901,5.302865619999992,11.355363400000002,12.13423623999998,24.19831043333333,8.992939959556125,8.399768584269424,6.798664169182117,14.602023377483548,8.725144589852036,9.345622359103814,-3.6035743010436647,6.063552595509307,7.4583942698347,11.236785174239431,6.140032747109133,20.62755295274212,9.628644139999992,6.7826915063284465,-2.977925114102163,18.048963720893372
WR,5.944994059999999,-5.4767631600000035,8.035329419999982,-30.79302278,-36.83218229999999,-32.975826080000004,-23.42516356,-26.62030018,-25.13497292500001,-22.877608999999996,-21.0116917,-19.291674959999995,-16.44360232000001,-22.19337058000001,-17.396526024999982,-15.106561239999973,-12.357274700000005,-4.510550920000013,-12.605441700000016,-11.632805259999984,-10.162775320000009,6.498923740000008,-2.011183079999995,-4.634421350000012,-9.426738599999991,-9.63281816,-2.966354920000001,7.505930700000007,3.7753222399999933,3.5083092800000064,7.4011768333333245,10.913703563835227,5.416099991669327,9.247170045815793,28.8511085932974,10.599124107868759,10.284369493791928,-3.0678093389017675,4.149047546780538,7.157735128949683,5.109976686689848,5.844579032744647,10.209370813705917,12.872474100000005,6.069833301803442,8.755174936110961,15.46307368743575
CH,-10.09647971999999,-6.570598739999994,-10.573341119999997,-14.414460919999994,-12.169359340000018,-11.894307774999987,-14.10185,-5.022359675000004,-1.321677399999999,0.4194911599999927,4.645821980000008,-4.580607349999994,2.7790267499999857,4.001659525000008,2.2544975499999964,-1.5760206999999866,2.8132180799999844,2.5695068999999933,10.609201560000002,11.58168388,3.1784433599999886,11.943383450000011,6.205727759999987,15.164677475000005,7.297535975000002,2.3555455999999992,4.38336769999998,11.754891980000009,13.435991060000019,1.1809481599999856,7.906129119999988,11.46278809042984,7.179069487910226,4.5502218028228745,7.277804635343088,8.093003894631451,9.79987493031227,4.953715059971174,1.5253645220037129,10.720329002540764,10.470993085186734,18.078484005463707,28.495621138779317,14.091107933333348,9.762781508414447,16.318781836101135,13.860691517657061
India,0.7505952000000065,-7.885886460000008,1.9913306800000183,-26.227134079999985,-29.41838218000001,-27.78659930000001,-18.650316380000007,-23.946628160000003,-22.989695899999997,-21.41944106,-16.501513999999982,-15.055788119999988,-14.403838919999998,-17.08264991999998,-9.844997700000008,-5.067498380000019,-7.631874920000001,-2.989791519999997,-5.400361960000012,-2.493261799999999,-5.9714403200000135,2.178369180000004,0.2700148200000001,-0.2703687499999887,-3.7952568599999954,-5.809826439999995,-1.845164260000004,1.8383814199999904,3.2906898399999847,5.614474040000019,10.825600366666665,10.36395164920782,3.939439050204357,7.928339985146509,15.204938495051069,6.9662945117532615,5.648934810721599,-3.500897389230829,1.8182583336374307,3.783484945925977,3.611948014673814,5.073629164529309,5.619368986434409,7.077314660000013,1.6454709047119709,5.872446189141911,11.425403566111171
Shikoku,-1.0015401200000156,3.273464460000014,-2.672245099999998,1.185660299999995,7.215758820000005,-1.8359154000000049,7.6579104199999914,-2.781601219999999,,-5.823097649999994,-2.3606015800000084,-3.7692951200000095,-2.018927599999998,-2.7089920199999824,-3.371638499999989,0.1369727400000187,-0.6584625400000022,-0.97201278,-3.829739840000016,-5.622044549999997,2.2721527333333427,-1.1579363200000046,-1.7345890400000032,12.055887166666679,0.3143896499999954,9.425477060000006,4.752048799999997,2.45182432,-0.8617070749999982,-5.980312766666657,-8.306027,0.39260153769376416,-3.4444349430364842,-5.638311341696408,-5.6473165171160105,-4.753427448604043,-0.10719126153091453,-0.037908480473092254,-2.6255540577806897,-0.8813049128512063,1.8899473730710952,-5.397839299563046,1.3579605205540162,0.85929586583147,-0.21228412674220465,7.978299144234228,10.729447257643317
Kyushu,-2.357413539999996,2.3040824800000053,-3.344985899999997,-0.11020652000000553,3.2551775000000163,-1.8342427600000093,-2.4638929600000097,-6.710236959999988,,-12.140707300000004,-5.5365895400000085,-7.83491454,-2.304172899999997,-7.548860099999999,-2.2288179800000023,2.949435679999993,-0.9888792200000012,-1.6120434000000046,-0.4324569399999945,-1.212994100000003,1.4667776999999944,0.17292550000000514,2.9188740799999953,2.218621599999992,0.01119607500000086,2.3061204800000037,5.047102179999996,-0.9315390200000024,-0.21350572500000453,5.4208527333333185,-8.555977659999996,-3.9851651729831294,-3.236507913379029,-4.316749537517978,-1.3520986001722406,-1.9246030462036716,0.4765861672830596,-0.00695302122514363,-0.012668637767887958,-1.9798113067828496,0.7924891910967773,-3.9333901611003768,5.034695185036725,,6.675381669488728,7.66793640837497,10.246270729440397
NO,2.4883438799999884,8.229924720000014,-0.7299213800000217,3.9482302600000025,0.13474631999996234,13.369213099999984,6.76011514999999,-2.3567030250000016,0.32443316666667954,4.3411063799999985,-12.453565550000008,-12.757275475,8.858040749999986,-2.4138512000000105,2.2938774499999965,1.9278895000000065,-0.03765998000000082,2.0296214599999867,-8.020741580000006,0.5278579000000008,-5.251639679999997,2.3213943400000114,-0.24016416000000615,10.6972818,7.013509975000005,-6.746180140000009,9.795676699999989,-2.3792448000000093,7.446822720000013,6.349721720000019,15.010969339999988,8.318145650580306,-0.3855834632984454,-9.877823546585574,2.887544618711374,13.272432187855301,1.0153119495226264,4.725835733223917,-2.134825317512167,-5.0873540772066415,2.7032690780857536,4.360074851129924,18.713735486197752,-4.166327066666682,-3.0457559858099903,4.50974500957075,9.28783694966526
DK,-0.06267726000001518,3.3509523600000084,-0.3580067600000092,-6.380208320000008,2.526804479999996,5.2054204333333445,0.7419701999999972,-2.947688124999985,0.5170844200000033,-0.6072788000000031,-3.191321674999997,-4.8089507250000025,7.170311699999999,6.159877725000001,-0.904385600000012,2.753859460000001,0.3955293799999993,-0.15225954000000286,-1.1019251399999916,-0.2039530400000018,0.16814190000000906,-0.1938613799999871,1.012388219999977,6.898996899999999,5.418276225,-0.8260332000000119,1.9654789000000081,0.4017484200000041,4.052275000000009,-1.1245126000000027,0.17735998000001985,2.632581982012041,0.014464644598689347,1.6254027716267532,6.632433234072592,2.228492733799172,3.8699851651650334,1.8989145771450782,1.0135063621389122,1.0419649030896352,2.9460010885302523,5.21363884034038,7.045184743495739,-3.4693952000000086,2.645394327560496,4.6032657363192575,7.483607930962279
HR,0.4351593399999985,1.2903239999999985,-1.0771268799999945,-3.888022540000009,-9.510955039999985,-13.463168440000004,-17.250483400000007,-14.974927933333333,-14.703263933333332,-15.441731559999996,-12.521546380000006,-9.15839314,-11.84885023999999,-3.7436783599999903,-5.1662345999999815,-9.639675124999997,-8.126489549999986,-6.732026560000008,-9.506496080000003,-2.442863619999997,-4.844503540000005,-5.743808780000008,-1.7908908999999935,-2.4406102000000094,-3.090131400000004,-6.298756640000009,-7.516793700000008,-2.2867123799999973,-1.5993059399999794,-4.014643800000002,-2.141632659999999,-1.4369853220955378,1.7730961045601958,0.5989116984098928,2.7294174994916744,0.9854168014869628,-2.522046897851681,1.1844516472350222,-1.2972029710084882,1.4583062936415845,0.11684161499161405,-5.279870510627077,7.882179405116304,4.6386011333333395,-5.226972807542452,-5.175680551304198,6.730145453445103
