ccode,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
TAS,-4.04460082,-3.85421775,-10.06897618,0.03111708,6.44818076,7.707705275,3.029207525,6.5648759000000005,-8.08131095,3.34191555,-0.56905932,-9.727907199999999,4.486568599999999,-3.92080152,6.443231975,-8.44626118,-11.40644284,-7.04032458,-1.0725879999999999,2.54836262,0.58010858,-2.21797014,-7.76550424,8.830420825,3.656166625,0.93531734,-4.693056926000001,5.574426464,4.807779153,9.871137555,12.54752232,11.34976822
CH,-10.09647972,-6.57059874,-10.57334112,-14.41446092,-12.16935934,-11.89430777,-14.10185,-5.022359675,-1.3216774,0.41949116,4.64582198,-4.58060735,2.77902675,4.001659525,2.25449755,-1.5760207,2.81321808,2.5695069,10.60920156,11.58168388,3.17844336,11.94338345,6.20572776,15.16467748,7.297535975,2.3555456,4.383367709,11.754892,13.43599105,1.180948163,7.906129101,11.34575052
SW,7.68425944,2.24374578,3.25489988,-1.92678152,-2.7441649,-3.27872902,4.1326275,1.37188774,1.66691386,-2.06182638,7.240454799999999,3.2970881000000003,4.92493188,5.35508196,-3.07725058,-0.85821034,0.33020728,-4.4261322,5.11721372,9.39810914,5.41118498,4.5677927,-5.51294758,2.7334175,6.91974568,0.6928401,-1.534197456,1.7781824380000002,0.26146506399999997,0.950827202,3.090564091,10.79753861
India,0.7505951999999999,-7.88588646,1.99133068,-26.22713408,-29.41838218,-27.786599300000002,-18.65031638,-23.94662816,-22.989695899999997,-21.41944106,-16.501514,-15.05578812,-14.40383892,-17.08264992,-9.8449977,-5.06749838,-7.63187492,-2.98979152,-5.40036196,-2.4932618,-5.97144032,2.17836918,0.27001482,-0.27036875,-3.79525686,-5.80982644,-1.845164286,1.8383814219999999,3.290689838,5.61447406,10.82560037,10.75532141
Chubu,0.39461588,-0.36319754,2.2174935330000003,-2.7698542,-3.02822918,-3.46233844,-0.01077232,-0.99711232,,-15.459681900000001,-9.73595206,-9.13794998,-7.34273945,-8.34099964,-2.89975674,-5.25776832,-3.60450566,-10.72069674,-8.56681158,-7.053386525,-4.9740041669999995,-7.87149486,-10.13182686,-14.9447856,-10.35808215,6.66430892,9.359395068,4.310688961,-3.676212426,0.688961101,-5.37811936,10.73693752
Chugoku,0.6467605,2.6538561,-2.925201567,-1.72962094,1.18554256,-3.89380794,-0.55930268,-5.6422501,,-19.2602944,-7.05982462,-8.42422624,-8.50992274,-6.69795196,-2.4180445,-3.6350729,-7.14680282,-6.00721396,-0.48520282,-4.53209025,-5.766398432999999,-1.59783592,0.65889768,3.817148167,-5.22535495,-0.12365712,1.902589809,-0.9387839809999999,-1.3680923969999998,1.243341603,-5.912104081,10.25785653
MIDA,-3.34781626,-4.65067614,-9.22037456,-5.8986162,-10.69302798,-10.2264649,-8.8634374,-2.55700738,-8.188585799999998,-7.66450278,-5.22908018,-14.430215900000002,-9.85226748,-3.60070804,1.37638012,-16.07671342,-3.14627768,-6.354418467,1.82097958,-3.30102048,6.7752591,3.27848508,-3.9170224,1.61662394,-12.85667976,3.79520622,4.166863488,0.048178933,8.735540009,-9.874306618,-10.009456,9.397434703
WR,5.94499406,-5.47676316,8.03532942,-30.79302278,-36.8321823,-32.97582608,-23.42516356,-26.62030018,-25.13497293,-22.877609,-21.0116917,-19.29167496,-16.44360232,-22.19337058,-17.39652602,-15.10656124,-12.3572747,-4.51055092,-12.605441699999998,-11.63280526,-10.16277532,6.49892374,-2.01118308,-4.63442135,-9.4267386,-9.63281816,-2.966354903,7.505930717999999,3.775322239,3.508309305,7.401176841,9.242402235
Tohoku,3.04638668,-0.71285508,-1.123296667,2.9154635,-1.84209998,-6.3805627000000005,-2.49257512,2.98630254,,-10.4538791,-6.6765791,-3.27658974,-5.68080294,-4.22522032,-1.07641722,-1.73114146,-5.37400246,-4.57209988,-2.47689808,-8.772346125,-4.211228567,-1.48302776,-12.87696508,-4.550016833,1.778595225,9.19610582,5.473822814,1.840912036,-1.442091456,-1.707576481,-4.200230205,9.219975307
NE,-3.06226222,-3.96008972,-5.12871706,-6.18357668,-5.71392502,-10.92844792,-7.42600366,-7.46818556,-9.5499278,-11.37142444,-12.72926478,-7.18598372,-3.87149142,-3.59229238,-0.5345477,-8.8404038,1.08685834,14.19779,6.44018658,5.68267204,3.38882776,2.65758628,-3.19024626,5.34605124,-2.266662825,8.97252984,4.013784572,9.793526857,0.39305583,-1.314263855,,8.684165659
VIC,-4.51379012,-1.3107001,-10.07415234,0.49625656,-3.50026762,-1.644371425,0.29142965,4.59351546,-9.5536842,-6.1945976,-5.44888892,-1.88919824,-7.76055954,-3.41920656,-0.417218175,-3.54884656,0.15663386,1.7719203000000001,3.48364132,-7.27044948,-2.58283004,-1.61839954,-3.47276916,-3.8870511,-6.5307663,-0.49220214,-9.535856642999999,-12.49332211,2.550232097,-6.8888659279999995,-8.71139751,8.566312703
NY,-0.07387024,-3.55684236,-5.0002047,-10.05508104,-10.80418178,-11.26328208,-9.87122562,-5.39383936,-9.07682714,-10.1685576,-8.71555304,-6.90762044,-1.98325172,-9.487449900000001,-10.59162534,-9.85588792,-3.27709518,0.6767373000000001,1.18724504,-6.28786702,-5.57340742,-8.15886506,-9.93757956,-1.57161336,-7.7785622000000005,-5.97729396,-2.7606886680000002,-0.14970718,-4.275299166,-6.418334627999999,-3.226451415,8.20384068
Hokuriku,-0.049231300000000006,-1.7497523999999998,-2.022145633,-2.22331442,-1.22809366,-6.29999248,-4.79409776,-6.51948922,,-24.55444055,-14.51337928,-5.6960294000000005,-7.2632711,-9.91584274,-11.23479282,-8.33282054,-6.526613200000001,-5.13493318,-1.3613555,-5.017144225,1.356313967,-7.77170638,-2.8652717,8.624959132999999,3.9835093999999995,-0.21069298,-5.841240138,-7.86904406,-3.507366086,-7.119059524,-5.9379508539999994,8.155469602
Japan,-1.09407568,-0.00826872,-2.1859941000000003,-1.58029528,2.90708822,-6.96918908,-2.06046814,-6.53489488,,-16.400774,-9.00215802,-5.96694568,-8.90478806,-7.23297456,-1.96292114,-3.2902207000000003,-4.37956194,-3.76878656,-0.93398474,-6.115695875,-1.835827933,-5.03740854,-6.03352698,2.7076679,0.27404575,4.22901542,4.2119585530000005,0.579638372,-1.201597343,-3.303718605,-7.752633145,8.080248535
Shikoku,-1.00154012,3.27346446,-2.6722451,1.1856603000000001,7.21575882,-1.8359153999999998,7.65791042,-2.78160122,,-5.82309765,-2.36060158,-3.76929512,-2.0189276,-2.70899202,-3.3716385,0.13697274,-0.65846254,-0.97201278,-3.82973984,-5.62204455,2.272152733,-1.15793632,-1.73458904,12.05588717,0.31438965,9.42547706,4.75204879,2.451824317,-0.8617070579999999,-5.980312769,-8.306027,7.1544816639999995
Okinawa,0.11585392,-0.30284302,1.0896659,0.42663008,0.92612106,-1.7622296000000002,-3.36576546,-2.08417538,,-11.72618505,-6.81472084,-3.66450934,-2.65259372,-0.33027164,-0.6425893,2.52651446,4.10994152,0.19042989999999999,1.79817762,5.22190295,0.28437840000000003,1.3072028,-0.37145326,-1.232908767,1.82202075,-1.69553788,-5.645634765,3.06941034,1.461243918,6.859253316,-5.594832062999999,6.9368296670000005
FLA,-4.618062999999999,-1.14254408,-1.06431844,-3.6894682,-4.43443542,-3.35978196,-0.65345208,2.49370864,-3.33167864,-4.29492108,-11.66445244,-4.28630896,-0.89470334,-1.08339292,-1.0404938,4.60450848,3.74120374,5.5033864999999995,-0.70568924,-1.7314072,-3.16041264,3.12107038,0.45684124,-1.46673396,8.0242431,2.75898348,9.769740481,2.680703735,2.220662242,3.6806224210000003,8.647093875,5.533127567999999
NSW,0.89546348,-9.663260975,-11.68146724,-2.63029796,-8.73680698,-3.37760585,-9.866516875,-1.38204356,-6.4653236,-8.503399125,-4.36715576,0.62135938,1.8407115,-5.1323101,4.84308435,2.25090302,-4.999656900000001,-6.613021799999999,2.47757406,6.22193366,-2.91055438,-0.35539712,2.06895378,6.751598925,1.188267975,-11.769764,-5.771491075,-0.13116234300000001,-9.618164786,-5.685394202,-4.522837101,5.16043518
Australia,-1.98739708,-7.263718718750001,-11.11524497,-5.014780275,-5.544538395,-5.919683045,-3.5156969937500007,3.723308500000001,-4.40665181,-7.541307693749999,-6.810692305,0.5957740800000002,-3.506832085,-4.64694967,-4.225350174999999,1.4952443450000001,-2.719371475000001,-3.706960935,-0.7217846800000002,-6.671450555,-2.3291332650000003,-4.984673389999999,-5.61435816,6.0461396999999995,-0.7823662562499996,-4.380972345,-10.088504041250001,-3.86610268275,-0.8772828310000002,-1.482145702,-4.238687413,4.31310623325
SR,0.12962842,-3.97418154,-2.63455728,-22.5118014,-24.32658318,-28.58154714,-21.71048712,-21.91426232,-25.49751038,-20.3750967,-15.441117199999999,-14.58110508,-11.04778344,-9.91035114,-15.12008382,-9.92795398,-9.89547434,-11.62767632,-10.18761184,-11.42566268,-11.64906244,-7.86631758,-2.5840224999999997,-5.81363155,-5.089634875,-7.98538628,-4.205077382,-5.494875672,-8.345242895,-1.186046336,-3.309817828,4.103203365
IT,0.54027962,-5.6943725,-21.17263914,-29.72328892,-33.50896994,-29.761632799999997,-28.40655213,-14.584304000000001,-15.15488057,-14.7581215,-11.5394109,-10.69119998,-11.08468098,-15.24903647,-10.63722774,-16.24363842,-14.67596718,-10.70565782,-11.82008088,-6.12836874,-8.16809954,-6.1285602,4.24416882,6.178737325,-5.319626825,-8.61775478,-8.110582265,-1.9286597840000002,-4.237326519,-0.8175554309999999,-3.495757662,4.040180557
CAL,12.79805384,14.05087962,13.48515896,0.27403178,-5.40167852,-0.35591994,-7.86980868,-4.58588108,-5.81021316,-4.05392628,-4.74829274,-3.42849116,-5.77827944,-1.67510186,-0.09415468,-2.9562063,-8.79181966,-3.4039432,-0.18332174,-3.4040995,-8.315816700000001,-11.29428838,-6.02160864,-3.07038012,11.35534324,6.9713129,-11.80442283,3.4350819280000002,-7.937190772,-2.581553809,-8.123586256,3.6926842539999996
MIDW,-3.12893276,-2.85056338,-5.92351618,-7.64149764,-10.78838182,-9.09018236,-7.40785172,-6.74965088,-12.81238598,-9.46489754,-6.26830982,-5.71152236,-3.68020938,-5.86113752,-1.69194356,-3.39547652,-6.76780526,-3.0460832000000004,-0.04922198,-8.49459308,-5.0268889,4.19110192,-6.18139558,2.4672895,-2.81895492,4.19825058,7.604226706,-8.399503002000001,-1.015885746,-4.697702426,-5.851516444,3.6220336410000002
USA,-0.5530914583333333,0.3896615483333332,-1.9103158133333336,-4.654195485,-6.907304691666667,-6.005031005000002,-4.672053275000001,-4.043459781666667,-6.515776541666667,-6.742788448333332,-5.313996855000001,-6.043000066666667,-3.5613290650000002,-2.824213471666667,-1.577324665,-3.8107071949999995,-2.4984082266666667,0.3181981832499997,0.7949834716666667,-1.9976054749999996,-0.31213693833333345,-1.364080013333334,-4.363076824999999,-0.24448999833333337,-2.40116468875,0.9737170716666665,0.6255602690833332,-0.3112486129999999,-0.8917976845000002,-3.941966756583333,-3.6351952809999997,3.5947867339166657
FR,2.91258164,2.23354064,-8.64020772,-20.7889332,-17.70850106,-9.98556054,-22.37286548,-7.4857165,-12.83137193,-9.742635433,-16.90245664,-8.6867912,-1.2690434,-5.4550925999999995,-2.74943785,-8.41096806,-6.31291292,-10.38665086,-4.90149014,-5.963687825,11.03710914,0.94160524,-7.53383996,1.8747261999999998,-0.803696875,-5.93842148,-1.105269199,-0.362061811,3.9421198580000003,-4.356984221,5.291779558,2.941124962
IE,1.55577686,3.18804418,-7.389415232999999,-1.4182611999999999,-9.2215656,-10.8210847,-15.87849822,-11.51768395,-13.86898874,-7.697517200000001,-12.60844076,-6.03567698,-5.46711308,-5.509856775,-2.20171028,-0.26858906,-1.36272662,0.8752745000000001,-2.00064236,0.28090536,0.11749186,-1.3926815000000001,,1.9436962,3.7953622000000005,-0.16676636,2.466802612,2.240731314,4.330511017,-1.4620116459999999,1.268466934,2.8550564439999997
South,0.0,1.82,-1.09,2.6,-7.7,-12.49,-2.88,-8.58,0.96,-3.36,-4.51,-6.58,-6.6,-12.49,-11.05,-9.03,-9.19,-2.73,-2.24,1.37,-1.15,-2.22,-1.19,2.66,-0.56,-2.96,2.02,2.87,6.32,3.63,0.73,2.81
TR,12.531226199999999,3.49227166,3.58573732,-4.22900664,-8.51879782,-12.29756682,-17.55069182,-18.32322953,-10.308729300000001,-3.2601789,-15.98032288,-20.240154500000003,-10.86366252,,-7.23699904,-6.754179625,-0.7992185,-11.39408588,-10.52280766,1.792914867,-1.96317422,-0.8613666999999999,-9.50841242,9.243555,-0.89000165,-1.9964787,-6.685040872,0.9793707009999999,3.03372742,6.119959009,7.7897760410000005,2.481763636
DE,-3.50325978,0.57268966,-0.93729222,-8.95536842,-11.65050498,-7.1653858999999995,-12.83282253,-9.420061825,-6.568116467,-14.52972504,-10.99677454,-15.32323408,-8.50728875,-7.394862175,-14.080523999999999,-2.68364878,-7.51188312,-8.12496642,-3.78545088,-5.23356488,-4.19249588,-5.62012596,-6.69381654,-1.418538575,-3.85996,-0.18475034,-1.230614326,-2.9917254160000004,1.135900345,-2.5108984530000003,3.0588770060000003,2.422381424
BLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322859868
Northwest,3.62,2.67,-1.19,1.84,-10.58,-4.78,-4.18,-8.74,-1.12,-5.28,-7.01,-6.53,-7.44,-12.93,1.34,-3.49,-0.75,-1.43,-0.18,-3.83,-6.48,5.17,0.61,-5.78,-5.28,-5.01,-2.52,-5.46,1.93,2.7,-2.57,1.69
Hokkaido,6.38591186,0.20237542,-3.789933867,-0.35232482,-0.11010364,2.1374058,-5.36850364,-2.33931148,,-8.674911,-0.99977804,-7.29854848,-7.08827045,-1.83378486,-1.72238264,-0.69942708,0.30815272,-4.48989944,-0.54715358,-3.21311535,-0.6580183000000001,4.29121138,-8.16798168,-12.43462987,-8.713412975,0.0837584,1.9240508440000001,3.997731222,3.1869583660000003,3.6446254889999996,-3.488901542,1.6633565030000002
HU,3.36336148,2.440728425,-2.4697681,-2.6510432,-14.07551126,-14.06552285,-14.174806699999998,-14.150712900000002,-11.88512883,-13.056991,-11.09042444,-10.310899800000001,-11.1314161,-7.73783855,-6.354740325,-7.21849586,-7.28427058,-3.32705342,-2.54433876,0.7893486999999999,-2.27811014,-2.2786452,0.19843418,-0.7084295999999999,-2.687356533,-7.69148418,-4.846928522,-1.74872382,1.6284442140000002,-1.289968675,5.06097701,1.497774722
Centre,3.54,5.12,-1.07,0.38,-9.52,-10.14,-5.53,-11.91,1.28,-9.96,-9.46,-9.07,-10.51,-9.36,-3.74,-5.15,-3.88,0.44,8.62,0.04,-4.82,8.98,4.19,-4.18,-6.13,2.93,1.02,-4.79,1.6,-1.02,-4.53,1.18
RO,-0.17012372,5.16375368,-7.557677099999999,-5.26672212,-10.830389199999999,-15.18640548,-15.86462052,-23.735200199999998,-3.75903245,-11.81056496,-12.30040302,-9.38360464,-9.89651456,-9.2851183,-7.5210953,-8.359726925,-7.7942719,-6.78110342,0.39911228,-2.4571968999999996,-3.42383048,-4.6119968,-1.4249450000000001,1.2142586000000002,-1.9550756,-4.178484399999999,-1.818717106,-0.9735749570000001,1.520373974,-0.313285734,1.89640879,0.8269479809999999
ES,2.11231698,1.29796704,-8.88566882,-14.6059684,-23.65373346,-24.61189897,-15.25278825,-10.64004642,-15.08948877,-15.32818548,-12.9435908,-12.27058864,-8.0255659,-9.77937584,-8.90292528,-8.14826742,-5.1563517,-4.42728168,-3.7829028,-2.0087085,-4.35746346,-0.18005088,-4.66561364,5.03876715,-3.13925475,-2.81375652,-7.278584184,-1.1562147329999999,-0.088423004,-3.23831294,-5.041047885,0.214056403
GB,-3.26861216,-2.3201707000000003,0.52961608,-14.41526906,-13.37206502,-11.409244000000001,-19.28728177,-20.04031948,-17.45342586,-16.09497343,-19.04366264,-15.34117828,-10.4004134,-11.99295212,-3.43763786,-14.66092158,-21.07852318,-18.920696,-16.13597092,-15.912166899999999,-9.57766176,-6.8604578,,,,,,,,-6.124669122,-0.10691615,0.12316099900000001
HR,0.43515934,1.290324,-1.07712688,-3.88802254,-9.51095504,-13.46316844,-17.250483399999997,-14.97492793,-14.70326393,-15.44173156,-12.52154638,-9.15839314,-11.84885024,-3.74367836,-5.1662346,-9.639675125,-8.12648955,-6.73202656,-9.50649608,-2.44286362,-4.84450354,-5.74380878,-1.7908909,-2.4406102,-3.0901313999999998,-6.29875664,-7.516793711,-2.2867123659999997,-1.599305956,-4.014643788,-2.141632655,-0.18024389600000001
DK,-0.06267726,3.35095236,-0.35800676,-6.38020832,2.52680448,5.2054204330000005,0.7419701999999999,-2.947688125,0.51708442,-0.6072788,-3.191321675,-4.808950725,7.1703117,6.159877725,-0.9043856,2.75385946,0.39552938,-0.15225954,-1.10192514,-0.20395304,0.16814189999999998,-0.19386138,1.01238822,6.898996899999999,5.418276225,-0.8260332,1.965478905,0.401748427,4.05227502,-1.124512597,0.177359984,-0.34566212799999996
PT,12.60516702,2.80307974,-4.19951224,-14.49997522,-14.00751092,-14.29356883,-19.82150017,-9.646948425,-15.55928183,-11.016955099999999,-15.40048745,-12.73983446,-10.174406900000001,-8.55628306,-14.8210212,-6.6789744,-5.84178812,-6.575841400000001,-4.06161848,-0.62912958,-1.86472626,2.72868622,0.71384858,5.028627575,-0.454377325,-1.1575476,-5.619911806,0.589265688,-0.40365244100000003,-0.428103267,-5.264066387,-0.6156673770000001
Siberia,0.78,-0.98,3.4,0.09,-0.14,0.95,2.67,2.47,1.58,-6.94,2.66,0.91,-2.85,-4.55,-4.67,-2.04,-0.21,2.08,-1.65,-0.61,-0.27,-4.0,-0.93,4.18,1.95,-1.85,3.48,-1.07,-2.26,-0.09,-0.69,-0.77
Europe,0.40417960482142856,1.3164684850714288,-5.18916328617857,-8.67725833525,-11.464701067142856,-9.788731088642857,-13.31164502635714,-12.414808498928569,-7.386410125285716,-9.36460075092857,-10.906134147678571,-10.160489157499999,-7.128523348214285,-6.29164786314815,-6.736783013928571,-6.506813726249997,-6.25485231775,-4.54233326892857,-4.178729070714285,-2.284303768035714,-2.9378379932142855,-2.493709268037037,-2.6285469600000004,1.7522853771153848,-1.4184842974230771,-4.596734554999999,-2.117336713692308,-1.2029106254615383,2.0418701569615387,-1.2374423679999995,0.8325731676923078,-0.8969005398888888
BG,0.6671581,6.6488122999999995,-2.73726744,2.79817274,-4.20582542,-8.33925476,-18.70671085,-10.84068027,-0.42177886700000006,-7.101710033,-10.64151486,-4.628364725,-13.05945448,-7.37057868,-3.3917615,-8.58248454,-8.97020488,-7.43123502,-1.62385852,2.39573584,-2.9909727999999998,-4.53203602,-2.07491752,0.358644075,-5.9091613,-2.93217694,-0.8235382440000001,-4.464365633,0.062855037,-4.023193295,3.148399883,-0.9018174590000001
Russia,1.58,2.5799999999999996,-0.7579999999999999,0.61,-9.559999999999999,-8.466000000000001,-2.908,-7.878,0.984,-8.792,-7.965999999999999,-7.598000000000001,-8.28,-10.440000000000001,-5.646000000000001,-7.424000000000001,-7.316,-4.537999999999999,-1.114,-2.3619999999999997,-5.006,0.21200000000000002,-0.8479999999999999,-4.208,-5.2299999999999995,-2.7779999999999996,-2.146,-3.166,0.6760000000000003,-0.8819999999999999,-4.486,-1.0020000000000002
PL,0.44633404,0.49552959999999996,-7.49425596,-12.240018699999998,-11.09899494,-11.970377099999999,-16.17706933,-10.65543467,-3.6627419999999997,-8.60594592,-12.077210800000001,-9.84120532,-6.84058738,-6.74099406,-10.45358538,-1.9118532,-4.059319,-1.80186084,-1.5808581,-1.66586982,-2.23993018,-1.95390872,-3.6525284,4.1999612,0.73447525,-3.11781926,-0.322197144,-1.4937635230000001,4.260990721000001,2.458511235,2.5882429190000003,-1.669921807
SK,3.65528768,0.52489312,-4.3561667,-9.96628372,-17.757300100000002,-14.92975563,-16.6569522,-15.86095013,-10.9564679,-12.59629237,-9.38880174,-10.61476736,-11.094031900000001,-8.62819948,-5.58188756,-8.05377682,-5.96227504,-3.371774275,-2.28892036,-2.76672012,-0.09432019999999999,-2.61211468,-4.804535,-0.325306475,0.17835589999999998,-1.7552506,-4.4400194939999995,0.6754454520000001,0.18898525300000002,-1.746089886,2.391568015,-2.907298308
NO,2.48834388,8.22992472,-0.72992138,3.94823026,0.13474632,13.3692131,6.76011515,-2.356703025,0.32443316699999997,4.34110638,-12.45356555,-12.75727548,8.85804075,-2.4138512000000003,2.29387745,1.9278895,-0.03765998,2.02962146,-8.02074158,0.5278579000000001,-5.25163968,2.32139434,-0.24016416,10.6972818,7.013509975,-6.74618014,9.795676682,-2.379244813,7.446822705,6.349721719,15.01096933,-3.0124000630000003
NL,-5.75174626,-9.40683372,-7.48263928,-23.35406936,-16.96555598,-10.6576211,-21.86676577,-46.14658098,-12.80132168,-23.18925558,-20.41287302,-14.68720847,-14.48866905,-13.62656243,-9.1354806,-7.80962216,-15.01507184,-10.38361278,-9.05794924,-7.86665148,-14.20463908,-14.41662452,-15.63250516,2.086864825,-2.0787777,-7.88573234,-4.325513465,-0.729153345,-5.291146298,-14.7034184,3.4160984439999997,-3.0779450589999997
BE,-1.78393112,-3.74340424,-9.3705306,-19.7333691,-18.3943337,-16.44245782,-15.93283288,-14.27872168,-11.941787300000001,-10.61151708,-10.9347015,-7.96828765,-1.22615055,-4.338559275,-3.144634825,-4.93399118,-4.85594198,-5.32700552,-2.61339224,-0.93634722,-3.2879016000000005,-5.07067564,-7.17665644,5.909243575,0.3084496,-7.43120722,-1.340149727,-4.905067959,-3.003476221,-5.976594846,-0.284057792,-3.2916597339999996
CZ,3.47971966,4.292731400000001,-0.97138828,-9.21534712,-11.4403812,-7.68508405,-15.20003123,-14.93455525,-10.1123911,-10.46332987,-10.15039222,-10.43159932,-8.1373495,-9.329417800000002,-8.99770836,-6.61430636,-5.74650154,-1.288549525,-4.055415075,-2.50695678,0.8943496,-2.50113158,-6.87187074,-0.56794805,-2.407865925,-4.26287666,-2.36596792,-0.413552153,2.788678112,-0.5969243870000001,1.388273834,-3.6772025889999997
Volga,0.27,2.68,-0.14,-0.49,-15.08,-11.8,-3.69,-8.63,2.86,-14.22,-12.28,-8.33,-7.88,-7.03,-7.74,-8.79,-11.81,-8.38,-6.92,-4.59,-3.29,-3.15,-3.72,-3.94,-5.74,-3.31,-4.27,-2.66,-1.31,-3.58,-7.53,-3.79
