date_20,ccode,date_20,date_19,ratios,peak_2020,peak_2019,country,holiday,ISO,temp_19,temp_20,dates,adj_2020,adj_ratio,day_of_week
2021-01-06,LT,2021-01-06,2019-01-09,93.73502954170436,1761.0,1878.7,Lithuania,0,,-9.4,-0.9,2021-01-06,1874.9330339588473,0.9979949081592844,Wednesday
2021-01-07,LT,2021-01-07,2019-01-10,92.84315746084091,1801.9,1940.8,Lithuania,0,,-10.1,-0.3,2021-01-07,1930.3275483109849,0.9946040541585868,Thursday
2021-01-08,LT,2021-01-08,2019-01-11,93.56744041772218,1809.875,1934.3,Lithuania,0,,-11.4,-2.2,2021-01-08,1905.2458957416065,0.984979525276124,Friday
2021-01-04,LV,2021-01-04,2019-01-07,89.8457583547558,1048.5,1167.0,Latvia,0,,1.1,-0.9,2021-01-04,1020.014441773698,0.8740483648446425,Monday
2021-01-05,LV,2021-01-05,2019-01-08,90.84648243396391,1042.1,1147.1,Latvia,0,,-0.2,0.6,2021-01-05,1053.5386485545043,0.9184366215277696,Tuesday
2021-01-06,LV,2021-01-06,2019-01-09,91.13671807312424,1051.9,1154.2,Latvia,0,,-2.4,0.6,2021-01-06,1093.257402170578,0.9471992741037756,Wednesday
2021-01-07,LV,2021-01-07,2019-01-10,91.02760736196319,1068.3,1173.6,Latvia,0,,-2.7,-0.1,2021-01-07,1103.478283665885,0.9402507529532084,Thursday
2021-01-08,LV,2021-01-08,2019-01-11,92.15163758273876,1072.0,1163.3,Latvia,0,,1.7,-0.2,2021-01-08,1044.5651961905646,0.8979327741687997,Friday
2021-01-04,MIDA,2021-01-04,2019-01-07,99.4687161201725,93832.90909090909,94334.09090909091,US,0,,4.4,0.5499999999999999,2021-01-04,89519.71508067682,0.9489646236899271,Monday
2021-01-05,MIDA,2021-01-05,2019-01-08,105.55968449084152,94774.36363636363,89782.72727272726,US,0,,0.7999999999999998,-3.2,2021-01-05,89280.08315360517,0.9944015498928293,Tuesday
2021-01-06,MIDA,2021-01-06,2019-01-09,102.49211972167735,95477.0,93155.45454545453,US,0,,-8.9,-1.95,2021-01-06,105490.21005995908,1.132410448477667,Wednesday
2021-01-07,MIDA,2021-01-07,2019-01-10,91.85055824408349,96918.45454545453,105517.54545454547,US,0,,-8.1,-2.5,2021-01-07,105039.87382005255,0.9954730596467612,Thursday
2021-01-08,MIDA,2021-01-08,2019-01-11,93.60366662232158,99143.72727272726,105918.63636363637,US,0,,-5.2,-3.8,2021-01-08,101195.34614428242,0.955406429109056,Friday
2021-01-04,MIDW,2021-01-04,2019-01-07,108.62145977608387,81576.0,75101.18181818182,US,0,,15.8,6.0,2021-01-04,76425.3710301979,1.0176320688963578,Monday
2021-01-05,MIDW,2021-01-05,2019-01-08,110.12506451838331,81658.63636363638,74150.81818181818,US,0,,9.2,5.9,2021-01-05,78676.46157457582,1.0610329528888105,Tuesday
2021-01-06,MIDW,2021-01-06,2019-01-09,99.697662365277,81839.45454545454,82087.63636363638,US,0,,2.6,3.6,2021-01-06,83048.18256910869,1.0117014723291244,Wednesday
2021-01-07,MIDW,2021-01-07,2019-01-10,92.53014814253004,82072.72727272728,88698.36363636363,US,0,,0.4,1.1,2021-01-07,82979.4074511568,0.9355235434933972,Thursday
2021-01-08,MIDW,2021-01-08,2019-01-11,97.65655889459535,84875.09090909091,86911.81818181818,US,0,,-0.2,-0.3,2021-01-08,84743.39861816728,0.97505034862906,Friday
2021-01-04,NE,2021-01-04,2019-01-07,94.90685246229148,13819.818181818182,14561.454545454546,US,0,,-3.3,0.9,2021-01-04,14846.55133832503,1.019578867755315,Monday
2021-01-05,NE,2021-01-05,2019-01-08,94.27819857468006,13782.272727272728,14618.727272727272,US,0,,1.2,-0.2,2021-01-05,13440.352791286006,0.9193928131048972,Tuesday
2021-01-06,NE,2021-01-06,2019-01-09,99.38896037480616,13692.636363636364,13776.818181818182,US,0,,4.4,0.5,2021-01-06,12790.776949092378,0.9284275062853684,Wednesday
2021-01-07,NE,2021-01-07,2019-01-10,95.96856016336386,13586.181818181818,14156.909090909092,US,0,,2.1,1.2,2021-01-07,13371.304112290241,0.9445073092174244,Thursday
2021-01-08,NE,2021-01-08,2019-01-11,93.64560459894895,13802.0,14738.545454545454,US,0,,-2.9,-0.1,2021-01-08,14488.24160401776,0.9830170588203804,Friday
2021-01-04,NER,2021-01-04,2019-01-07,105.43478260869566,2522.0,2392.0,NER,0,,17.8,15.6,2021-01-04,2421.556657387522,1.0123564621185293,Monday
2021-01-05,NER,2021-01-05,2019-01-08,107.72168010182436,2539.0,2357.0,NER,0,,17.9,16.4,2021-01-05,2476.688936555693,1.0507802021873962,Tuesday
2021-01-06,NER,2021-01-06,2019-01-09,110.09055627425613,2553.0,2319.0,NER,0,,18.8,17.7,2021-01-06,2518.088937775377,1.085851202145484,Wednesday
2021-01-07,NER,2021-01-07,2019-01-10,103.22580645161291,2528.0,2449.0,NER,0,,17.7,17.1,2021-01-07,2504.4375100665984,1.022636794637239,Thursday
2021-01-08,NER,2021-01-08,2019-01-11,104.44352159468441,2515.0,2408.0,NER,0,,17.9,17.2,2021-01-08,2488.449956273097,1.0334094502795257,Friday
2021-01-04,NL,2021-01-04,2019-01-07,97.93067272029482,16522.3,16871.425,Netherlands,0,,6.5,2.8,2021-01-04,15803.555722391597,0.9367054485552699,Monday
2021-01-05,NL,2021-01-05,2019-01-08,102.78226210656565,17174.325,16709.425,Netherlands,0,,7.3,2.9,2021-01-05,16307.126654790904,0.9759238666076724,Tuesday
2021-01-06,NL,2021-01-06,2019-01-09,106.20092793556977,17590.75,16563.65,Netherlands,0,,5.0,2.4,2021-01-06,17107.191176133594,1.0328153019493649,Wednesday
2021-01-07,NL,2021-01-07,2019-01-10,101.82150723898546,17369.4,17058.675,Netherlands,0,,3.0,2.6,2021-01-07,17299.008859064008,1.01408865923432,Thursday
2021-01-08,NL,2021-01-08,2019-01-11,101.75008076155927,17165.9,16870.65,Netherlands,0,,6.7,1.3,2021-01-08,16157.983716971316,0.9577570346709412,Friday
2021-01-04,NO,2021-01-04,2019-01-07,110.90614582146554,22389.4,20187.7,Norway,0,,-2.1,-16.1,2021-01-04,18622.64994930939,0.9224750689434352,Monday
2021-01-05,NO,2021-01-05,2019-01-08,114.10743109942007,22904.1,20072.4,Norway,0,,-2.2,-16.0,2021-01-05,19180.82480495082,0.9555820332870416,Tuesday
2021-01-06,NO,2021-01-06,2019-01-09,117.18651457742595,23598.2,20137.3,Norway,0,,-3.1,-17.7,2021-01-06,20350.825441752,1.0106034792028722,Wednesday
2021-01-07,NO,2021-01-07,2019-01-10,116.24392421386769,23437.1,20162.0,Norway,0,,-1.5,-19.4,2021-01-07,19746.80357781389,0.9794069823337908,Thursday
2021-01-08,NO,2021-01-08,2019-01-11,116.56139184397163,23140.7,19852.8,Norway,0,,-1.3,-19.8,2021-01-08,19448.68904828929,0.9796446369423604,Friday
2021-01-04,NR,2021-01-04,2019-01-07,100.7212109434044,46645.0,46311.0,NR,0,,13.2,16.8,2021-01-04,49445.792816785615,1.0676900264901559,Monday
2021-01-05,NR,2021-01-05,2019-01-08,97.74890306717256,46115.0,47177.0,NR,0,,13.6,17.7,2021-01-05,48679.70768971736,1.0318525486935872,Tuesday
2021-01-06,NR,2021-01-06,2019-01-09,98.18333547310309,45885.0,46734.0,NR,0,,13.5,17.1,2021-01-06,48424.07333483292,1.0361636781536552,Wednesday
2021-01-07,NR,2021-01-07,2019-01-10,106.18215629459844,49105.0,46246.0,NR,0,,12.2,15.5,2021-01-07,52637.54406191073,1.138207500365669,Thursday
2021-01-08,NR,2021-01-08,2019-01-11,104.12217637299528,48952.0,47014.0,NR,0,,12.7,13.6,2021-01-08,50080.291707330245,1.0652208216133543,Friday
2021-01-04,NSW,2021-01-04,2019-01-07,0.9658734718978008,8158.611999999999,8446.8745,AUS,0,AU-NSW,21.8,22.7,2021-01-04,7935.182639819091,0.9394223437105748,Monday
2021-01-05,NSW,2021-01-05,2019-01-08,0.8116442384117892,7749.580000000003,9548.001,AUS,0,AU-NSW,24.6,22.8,2021-01-05,8334.386437471467,0.8728933352092723,Tuesday
2021-01-06,NSW,2021-01-06,2019-01-09,0.7864758910193778,7553.3585,9604.056,AUS,0,AU-NSW,22.7,21.2,2021-01-06,7900.984504833772,0.822671640485413,Wednesday
2021-01-07,NSW,2021-01-07,2019-01-10,0.8231049754113332,7153.183499999999,8690.487500000001,AUS,0,AU-NSW,20.9,20.2,2021-01-07,7260.390129918789,0.8354410647180366,Thursday
2021-01-08,NSW,2021-01-08,2019-01-11,0.7541136917726601,6933.9569999999985,9194.842999999997,AUS,0,AU-NSW,23.9,20.6,2021-01-08,7750.582490632495,0.8429271158444465,Friday
2021-01-04,NW,2021-01-04,2019-01-07,93.17743752254455,38277.545454545456,41080.27272727273,US,0,,-0.9857142857142858,0.4142857142857143,2021-01-04,39177.68356560744,0.9536860630333114,Monday
2021-01-05,NW,2021-01-05,2019-01-08,92.85227370782637,39129.63636363636,42141.81818181818,US,0,,-2.1428571428571432,0.5999999999999999,2021-01-05,40902.41913402187,0.9705898060105284,Tuesday
2021-01-06,NW,2021-01-06,2019-01-09,96.86978735186871,39437.36363636364,40711.72727272727,US,0,,0.7285714285714286,-1.2714285714285711,2021-01-06,38152.70330040911,0.9371428297508652,Wednesday
2021-01-07,NW,2021-01-07,2019-01-10,100.1920201391457,39655.181818181816,39579.181818181816,US,0,,1.3285714285714283,-0.1857142857142857,2021-01-07,38698.91664275986,0.9777593892803113,Thursday
2021-01-08,NW,2021-01-08,2019-01-11,99.36794048636752,39732.0,39984.72727272727,US,0,,0.02857142857142822,-1.8571428571428568,2021-01-08,38509.3793468648,0.9631022136077249,Friday
2021-01-04,NY,2021-01-04,2019-01-07,92.224879190953,16829.363636363636,18248.18181818182,US,0,,-0.8,4.2,2021-01-04,18125.57223573681,0.9932809973252874,Monday
2021-01-05,NY,2021-01-05,2019-01-08,94.93409812683737,16821.545454545456,17719.18181818182,US,0,,4.2,4.6,2021-01-05,16918.91875120725,0.954836342039596,Tuesday
2021-01-06,NY,2021-01-06,2019-01-09,98.73908672416529,16964.272727272728,17180.909090909092,US,0,,6.7,4.2,2021-01-06,16392.44507068089,0.9541081315280692,Wednesday
2021-01-07,NY,2021-01-07,2019-01-10,95.21152485561312,17249.81818181818,18117.36363636364,US,0,,1.4,3.2,2021-01-07,17717.79466229344,0.9779455233062598,Thursday
2021-01-08,NY,2021-01-08,2019-01-11,93.01687915676249,17609.363636363636,18931.36363636364,US,0,,-2.2,1.3,2021-01-08,18516.760641814693,0.9780996761505036,Friday
2021-01-04,Okinawa,2021-01-04,2019-01-07,100.16676810712113,822.8700000000001,821.5,Okinawa,0,,19.6,20.6,2021-01-04,805.3344867482231,0.9803219558712392,Monday
2021-01-05,Okinawa,2021-01-05,2019-01-08,102.67017139051107,863.22,840.7700000000002,Okinawa,0,,18.1,17.3,2021-01-05,861.5983279451142,1.0247729199960915,Tuesday
2021-01-06,Okinawa,2021-01-06,2019-01-09,101.93637286660544,843.3400000000001,827.32,Okinawa,0,,18.4,16.9,2021-01-06,839.6560236050916,1.014910824838142,Wednesday
2021-01-07,Okinawa,2021-01-07,2019-01-10,114.4400928343487,946.74,827.28,Okinawa,0,,20.1,12.2,2021-01-07,823.5187989129822,0.9954535331604564,Thursday
2021-01-08,Okinawa,2021-01-08,2019-01-11,117.82288254562474,1007.1500000000003,854.8,Okinawa,0,,21.5,11.6,2021-01-08,884.2550609132852,1.0344584240913492,Friday
2021-01-04,PL,2021-01-04,2019-01-07,93.78916641734925,23198.0,24734.2,Poland,0,,-6.8,1.4,2021-01-04,24446.50822121963,0.9883686644896391,Monday
2021-01-05,PL,2021-01-05,2019-01-08,95.8365665373385,23960.1,25001.0,Poland,0,,-5.7,2.2,2021-01-05,25342.319844048525,1.0136522476720342,Tuesday
2021-01-06,PL,2021-01-06,2019-01-09,76.72967795857811,19187.1,25006.1,Poland,1,,-6.7,0.3,2021-01-06,20182.58033297666,0.807106279386896,Wednesday
2021-01-07,PL,2021-01-07,2019-01-10,96.5702922071504,24426.2,25293.7,Poland,0,,-11.4,1.4,2021-01-07,25318.88856717877,1.0009958435175073,Thursday
2021-01-08,PL,2021-01-08,2019-01-11,97.14395848069876,24445.5,25164.2,Poland,0,,-10.8,0.2,2021-01-08,25174.21000338924,1.000397787467483,Friday
2021-01-04,PT,2021-01-04,2019-01-07,105.29184584622969,7688.2,7301.8,Portugal,0,,10.6,9.0,2021-01-04,7379.6165778293725,1.0106571773849424,Monday
2021-01-05,PT,2021-01-05,2019-01-08,106.99782253674469,7862.2,7348.0,Portugal,0,,10.8,6.7,2021-01-05,6970.316341046097,0.94860048190611,Tuesday
2021-01-06,PT,2021-01-06,2019-01-09,112.79042607273877,8209.0,7278.1,Portugal,0,,11.3,5.6,2021-01-06,6925.25722895159,0.9515199336298746,Wednesday
2021-01-07,PT,2021-01-07,2019-01-10,111.61901891754906,8148.3,7300.1,Portugal,0,,11.7,8.1,2021-01-07,7460.614310606037,1.0219879605219158,Thursday
2021-01-08,PT,2021-01-08,2019-01-11,112.04282493350794,8298.9,7406.9,Portugal,0,,9.7,7.3,2021-01-08,7763.7051690443095,1.0481719976028177,Friday
2021-01-04,QLD,2021-01-04,2019-01-07,0.9573853222017278,6941.719500000001,7250.706,AUS,0,AU-QLD,26.76666666666667,25.93333333333333,2021-01-04,7266.068730649077,1.0021187910045004,Monday
2021-01-05,QLD,2021-01-05,2019-01-08,1.0489886655166618,7340.154999999999,6997.363500000001,AUS,0,AU-QLD,27.3,26.03333333333333,2021-01-05,7858.263551712425,1.123032060820111,Tuesday
2021-01-06,QLD,2021-01-06,2019-01-09,1.027192837042989,7469.829000000001,7272.080500000001,AUS,0,AU-QLD,27.23333333333333,26.53333333333333,2021-01-06,7765.597101811138,1.0678645680298968,Wednesday
2021-01-07,QLD,2021-01-07,2019-01-10,0.9805236993158668,7014.039499999999,7153.3605,AUS,0,AU-QLD,26.266666666666666,25.53333333333333,2021-01-07,7279.526921450013,1.0176373637886715,Thursday
2021-01-08,QLD,2021-01-08,2019-01-11,0.9572822058525026,6699.270999999999,6998.219500000001,AUS,0,AU-QLD,26.16666666666667,22.73333333333333,2021-01-08,7669.591669619134,1.0959347116247402,Friday
2021-01-04,RO,2021-01-04,2019-01-07,94.34898507910498,8176.0,8665.7,Romania,0,,-3.7,8.6,2021-01-04,9377.988259903492,1.082196274957994,Monday
2021-01-05,RO,2021-01-05,2019-01-08,90.3629400757213,8305.8,9191.6,Romania,0,,-7.0,7.9,2021-01-05,9525.470494773384,1.0363234360474112,Tuesday
2021-01-06,RO,2021-01-06,2019-01-09,86.20852767754994,7836.7,9090.4,Romania,0,,-2.2,4.8,2021-01-06,8515.695120188677,0.9367789228404336,Wednesday
2021-01-07,RO,2021-01-07,2019-01-10,87.08967260996555,7991.0,9175.6,Romania,0,,-0.3,6.2,2021-01-07,8678.929899717366,0.9458705588427314,Thursday
2021-01-08,RO,2021-01-08,2019-01-11,94.50829859545308,8592.6,9091.9,Romania,0,,-0.9,2.8,2021-01-08,8950.256619674143,0.9844209262831908,Friday
2021-01-04,RS,2021-01-04,2019-01-07,79.94477416578508,4458.6,5577.1,Serbia,1,,-4.9,8.4,2021-01-04,5596.2308983430985,1.003430259156748,Monday
2021-01-05,RS,2021-01-05,2019-01-08,72.20597029398931,4467.6,6187.3,Serbia,0,,-2.7,6.1,2021-01-05,5259.004379602051,0.8499675754532754,Tuesday
2021-01-06,RS,2021-01-06,2019-01-09,75.07242155006392,4638.8,6179.1,Serbia,0,,2.2,8.0,2021-01-06,5271.806430736144,0.8531673594433078,Wednesday
2021-01-07,RS,2021-01-07,2019-01-10,62.39501405045607,3974.5,6369.9,Serbia,1,,-1.4,6.2,2021-01-07,4700.125737801467,0.7378649174714622,Thursday
2021-01-08,RS,2021-01-08,2019-01-11,71.3787168945406,4479.3,6275.4,Serbia,0,,-1.4,3.6,2021-01-08,4919.496070694684,0.7839334657065182,Friday
2021-01-04,SA,2021-01-04,2019-01-07,0.7646560304008206,887.3795000000003,1160.495,AUS,0,AU-SA,20.6,18.35,2021-01-04,963.5815038967456,0.8303193929286603,Monday
2021-01-05,SA,2021-01-05,2019-01-08,0.5659909865595022,589.6995,1041.8885,AUS,0,AU-SA,20.200000000000006,17.55,2021-01-05,663.3878333168748,0.6367167247904884,Tuesday
2021-01-06,SA,2021-01-06,2019-01-09,0.7502196276249041,728.0074999999998,970.3925000000003,AUS,0,AU-SA,18.15,18.1,2021-01-06,729.0133880882414,0.7512562062137139,Wednesday
2021-01-07,SA,2021-01-07,2019-01-10,0.5801082329081487,644.732,1111.3995,AUS,0,AU-SA,22.4,20.6,2021-01-07,737.2905966805156,0.663389354305554,Thursday
2021-01-08,SA,2021-01-08,2019-01-11,0.6296208151908519,1019.8705,1619.8169999999998,AUS,0,AU-SA,29.75,24.5,2021-01-08,1424.634371777758,0.8795032844930991,Friday
2021-01-04,SE,2021-01-04,2019-01-07,104.10161143175878,22022.8,21155.1,Sweden,0,,2.0,-0.9,2021-01-04,20671.732013700275,0.9771512313201204,Monday
2021-01-05,SE,2021-01-05,2019-01-08,105.61208639420343,22096.9,20922.7,Sweden,0,,0.8,-0.7,2021-01-05,21402.361776755497,1.022925424383827,Tuesday
2021-01-06,SE,2021-01-06,2019-01-09,97.80866870242923,21460.2,21941.0,Sweden,1,,-1.5,-1.9,2021-01-06,21282.19053901846,0.9699735900377584,Wednesday
2021-01-07,SE,2021-01-07,2019-01-10,101.11516808460888,22486.8,22238.8,Sweden,0,,-4.1,-1.0,2021-01-07,23825.5344579566,1.071349823639612,Thursday
2021-01-08,SE,2021-01-08,2019-01-11,102.3891857906319,21496.2,20994.6,Sweden,0,,1.4,0.0,2021-01-08,20841.563760871617,0.992710685646386,Friday
2021-01-04,SI,2021-01-04,2019-01-07,88.83108512499426,1929.5,2172.1,Slovenia,0,,-0.4,3.5,2021-01-04,2015.767228421043,0.9280268995078694,Monday
2021-01-05,SI,2021-01-05,2019-01-08,86.0776499037213,1922.2,2233.1,Slovenia,0,,-0.9,3.6,2021-01-05,2021.6481237634632,0.9053101624483736,Tuesday
2021-01-06,SI,2021-01-06,2019-01-09,93.24596774193549,2035.0,2182.4,Slovenia,0,,-1.4,1.1,2021-01-06,2090.1692568620083,0.9577388457028996,Wednesday
2021-01-07,SI,2021-01-07,2019-01-10,93.86936505765988,2059.4,2193.9,Slovenia,0,,-0.1,1.1,2021-01-07,2086.0164993528674,0.9508256982327667,Thursday
2021-01-08,SI,2021-01-08,2019-01-11,95.86402266288952,2030.4,2118.0,Slovenia,0,,-0.5,1.0,2021-01-08,2063.624578535975,0.9743269964759088,Friday
2021-01-04,SK,2021-01-04,2019-01-07,86.76676724240333,3652.1,4209.1,Slovakia,0,,-4.1,4.9,2021-01-04,3968.948503986121,0.9429446922111904,Monday
2021-01-05,SK,2021-01-05,2019-01-08,84.60543924512895,3730.0,4408.7,Slovakia,0,,-4.2,1.9,2021-01-05,3927.3970860559198,0.8908288352702429,Tuesday
2021-01-06,SK,2021-01-06,2019-01-09,80.7711124053582,3467.1,4292.5,Slovakia,1,,-1.6,2.4,2021-01-06,3612.389939492015,0.8415585182276097,Wednesday
2021-01-07,SK,2021-01-07,2019-01-10,92.9090132422042,3915.0,4213.8,Slovakia,0,,-0.9,1.1,2021-01-07,3986.8194176703705,0.9461339925175304,Thursday
2021-01-08,SK,2021-01-08,2019-01-11,92.99279325805773,3961.4,4259.9,Slovakia,0,,-2.7,-0.1,2021-01-08,4045.147042011769,0.9495873241183524,Friday
2021-01-04,SR,2021-01-04,2019-01-07,97.2673306186528,39652.0,40766.0,SR,0,,20.7,20.8,2021-01-04,39654.87628947018,0.9727438622742036,Monday
2021-01-05,SR,2021-01-05,2019-01-08,99.55821013401786,40338.0,40517.0,SR,0,,21.3,21.9,2021-01-05,40163.193678671836,0.9912677068556864,Tuesday
2021-01-06,SR,2021-01-06,2019-01-09,96.54994724314777,39347.0,40753.0,SR,0,,21.3,21.2,2021-01-06,39364.088511855916,0.9659187915455529,Wednesday
2021-01-07,SR,2021-01-07,2019-01-10,95.56860778836284,40027.0,41883.0,SR,0,,21.1,21.6,2021-01-07,39923.95527518541,0.953225778363188,Thursday
2021-01-08,SR,2021-01-08,2019-01-11,94.0298150319447,39296.0,41791.0,SR,0,,21.4,22.3,2021-01-08,38965.21263416146,0.932382872727656,Friday
2021-01-04,SW,2021-01-04,2019-01-07,99.09258664955073,11228.090909090908,11330.909090909092,US,0,,1.7000000000000002,3.55,2021-01-04,11692.016682381123,1.0318692514938412,Monday
2021-01-05,SW,2021-01-05,2019-01-08,95.96505354698445,10834.454545454546,11290.0,US,0,,2.3,3.5,2021-01-05,11120.579155045081,0.9849937249818496,Tuesday
2021-01-06,SW,2021-01-06,2019-01-09,101.33890226855516,10940.363636363636,10795.818181818182,US,0,,2.6,3.85,2021-01-06,11220.457221893615,1.0393336598416036,Wednesday
2021-01-07,SW,2021-01-07,2019-01-10,104.35909703797137,10906.0,10450.454545454546,US,0,,3.1,2.75,2021-01-07,10822.955716517563,1.035644494643062,Thursday
2021-01-08,SW,2021-01-08,2019-01-11,101.31019036954085,10691.90909090909,10553.636363636364,US,0,,2.75,3.3,2021-01-08,10819.975051147612,1.02523667467158,Friday
2021-01-04,Shikoku,2021-01-04,2019-01-07,88.18591934381409,3225.4,3657.5,Shikoku,0,,7.6,6.6,2021-01-04,3132.1562756105195,0.8563653521833273,Monday
2021-01-05,Shikoku,2021-01-05,2019-01-08,107.57203185973164,4024.7,3741.4,Shikoku,0,,8.1,7.2,2021-01-05,3941.707336177671,1.0535380702885742,Tuesday
2021-01-06,Shikoku,2021-01-06,2019-01-09,103.74210186976144,4022.6,3877.5,Shikoku,0,,5.3,5.7,2021-01-06,4060.2145199415886,1.047121733060371,Wednesday
2021-01-07,Shikoku,2021-01-07,2019-01-10,111.08472667629559,4537.7,4084.9,Shikoku,0,,8.3,1.4,2021-01-07,3911.526351347046,0.9575574313562256,Thursday
2021-01-08,Shikoku,2021-01-08,2019-01-11,127.48309862918524,4770.8,3742.3,Shikoku,0,,9.4,-2.6,2021-01-08,3787.725272544433,1.0121383300495506,Friday
2021-01-04,TAS,2021-01-04,2019-01-07,0.944180878952562,1025.743,1086.384,AUS,0,AU-TAS,16.26666666666667,13.800000000000002,2021-01-04,981.6513039086383,0.9035951412287352,Monday
2021-01-05,TAS,2021-01-05,2019-01-08,0.9428199737344304,1029.8465,1092.3044999999997,AUS,0,AU-TAS,15.233333333333334,14.966666666666667,2021-01-05,1025.1203720492588,0.9384932242330404,Tuesday
2021-01-06,TAS,2021-01-06,2019-01-09,0.912266640714004,956.1120000000003,1048.062,AUS,0,AU-TAS,13.1,13.666666666666664,2021-01-06,968.9847145438216,0.9245490386483068,Wednesday
2021-01-07,TAS,2021-01-07,2019-01-10,0.9575044108493108,1059.0760000000002,1106.0795,AUS,0,AU-TAS,15.0,15.333333333333336,2021-01-07,1064.914616325959,0.9627830696852794,Thursday
2021-01-08,TAS,2021-01-08,2019-01-11,1.0223210155752154,1088.5025,1064.7364999999998,AUS,0,AU-TAS,18.633333333333336,16.766666666666666,2021-01-08,1071.8493715582697,1.0066804054883718,Friday
2021-01-04,TEN,2021-01-04,2019-01-07,123.85263712385591,20519.454545454544,16567.636363636364,US,0,,13.3,5.1,2021-01-04,17535.256191287364,1.058404216896913,Monday
2021-01-05,TEN,2021-01-05,2019-01-08,119.9424458731209,18452.81818181818,15384.727272727272,US,0,,12.7,4.050000000000002,2021-01-05,15002.775853293711,0.9751733382943584,Tuesday
2021-01-06,TEN,2021-01-06,2019-01-09,117.07861815106821,21397.18181818182,18275.90909090909,US,0,,2.45,1.5,2021-01-06,20840.799441849354,1.140342695850687,Wednesday
2021-01-07,TEN,2021-01-07,2019-01-10,95.04718736817728,20893.272727272728,21982.0,US,0,,-2.5,1.65,2021-01-07,23368.584060615263,1.0630781576114667,Thursday
2021-01-08,TEN,2021-01-08,2019-01-11,91.5795295186553,21075.36363636364,23013.181818181816,US,0,,0.2,0.2,2021-01-08,21075.36363636364,0.9157952951865532,Friday
2021-01-04,TEX,2021-01-04,2019-01-07,122.64453680562269,40372.90909090909,32918.63636363636,US,0,,17.35,11.25,2021-01-04,38212.78801604242,1.1608253632964656,Monday
2021-01-05,TEX,2021-01-05,2019-01-08,116.27824764901945,39769.90909090909,34202.36363636364,US,0,,14.2,11.15,2021-01-05,38003.27626218874,1.1111301156328273,Tuesday
2021-01-06,TEX,2021-01-06,2019-01-09,101.52394775036284,36755.545454545456,36203.81818181818,US,0,,10.4,13.25,2021-01-06,38715.437594118455,1.0693744344777874,Wednesday
2021-01-07,TEX,2021-01-07,2019-01-10,106.07176122029644,41204.63636363636,38846.0,US,0,,10.55,8.2,2021-01-07,38909.18058367943,1.001626437308331,Thursday
2021-01-08,TEX,2021-01-08,2019-01-11,115.15320121405186,43838.09090909091,38069.36363636364,US,0,,12.3,4.9,2021-01-08,36075.438687784415,0.9476238960118936,Friday
2021-01-04,TR,2021-01-04,2019-01-07,0.9841064693980645,40009.871000000014,40656.039,Turkey,0,,-1.9,8.65,2021-01-04,45734.406599130896,1.12491053540978,Monday
2021-01-05,TR,2021-01-05,2019-01-08,0.9670390188099764,40517.493999999984,41898.51,Turkey,0,,-2.2,9.5,2021-01-05,46766.308908521816,1.1161807164150184,Tuesday
2021-01-06,TR,2021-01-06,2019-01-09,1.0093972949077723,41065.509,40683.196999999986,Turkey,0,,-2.5,6.6999999999999975,2021-01-06,46159.04907590748,1.1345973885952838,Wednesday
2021-01-07,TR,2021-01-07,2019-01-10,1.0155863748466687,41029.198,40399.516,Turkey,0,,4.300000000000002,5.75,2021-01-07,41825.89991333418,1.03530695549259,Thursday
2021-01-08,TR,2021-01-08,2019-01-11,1.0250161985605732,40373.091,39387.759,Turkey,0,,6.5,11.0,2021-01-08,42355.687061488265,1.0753515340004052,Friday
2021-01-04,Tohoku,2021-01-04,2019-01-07,94.487671324074,11354.3,12016.7,Tohoku,0,,-1.7,-3.3,2021-01-04,10872.092891599052,0.9047486324530905,Monday
2021-01-05,Tohoku,2021-01-05,2019-01-08,102.21403104955212,12700.4,12425.3,Tohoku,0,,-1.7,-4.3,2021-01-05,11907.589003872261,0.958334125041026,Tuesday
2021-01-06,Tohoku,2021-01-06,2019-01-09,100.30207191362162,12717.4,12679.1,Tohoku,0,,0.3,-3.2,2021-01-06,11695.704176637159,0.9224396192661276,Wednesday
2021-01-07,Tohoku,2021-01-07,2019-01-10,106.03071358051324,12780.2,12053.3,Tohoku,0,,2.9,-3.2,2021-01-07,11087.064439236792,0.919836429794064,Thursday
2021-01-08,Tohoku,2021-01-08,2019-01-11,119.54931640218685,14366.6,12017.3,Tohoku,0,,-0.3,-6.8,2021-01-08,12372.225558820039,1.0295345509240876,Friday
2021-01-04,Tokyo,2021-01-04,2019-01-07,87.63696672740507,35879.1,40940.6,Tokyo,0,,5.5,5.9,2021-01-04,36316.2879764036,0.8870482595859269,Monday
2021-01-05,Tokyo,2021-01-05,2019-01-08,99.1191527627967,41995.1,42368.3,Tokyo,0,,5.3,6.4,2021-01-05,43189.61320283483,1.0193850875025627,Tuesday
2021-01-06,Tokyo,2021-01-06,2019-01-09,105.99753590339235,45081.6,42530.8,Tokyo,0,,3.3,4.8,2021-01-06,46808.38204212762,1.100576101134416,Wednesday
2021-01-07,Tokyo,2021-01-07,2019-01-10,93.20295510611048,43373.3,46536.4,Tokyo,0,,2.7,5.4,2021-01-07,46476.17293234236,0.9987058073323752,Thursday
